interactor	score
NR0B2	0.927
JAG1	0.646
JAG1	0.646
CRP	0.899
CRP	0.899
CHI3L1	0.688
CHI3L1	0.688
SMPD2	0.945
SMPD2	0.945
IL36G	0.704
IL36G	0.704
IL1RN	0.787
IL1RN	0.787
IL36A	0.695
IL36A	0.695
IL36B	0.669
IL36B	0.669
PSMB7	0.901
PSMB7	0.901
RIPK1	0.999
RIPK1	0.999
IER3	0.866
IER3	0.866
TLR2	0.946
TLR2	0.946
USP2	0.914
USP2	0.914
MMP13	0.809
MMP13	0.809
IRAK3	0.715
IRAK3	0.715
PSMC1	0.9
PSMC1	0.9
VWF	0.681
VWF	0.681
PSMA6	0.915
PSMA6	0.915
CYBA	0.664
CYBA	0.664
PSMD11	0.9
PSMD11	0.9
SPPL2A	0.918
SPPL2A	0.918
PSMB1	0.901
PSMB1	0.901
CREBBP	0.937
CREBBP	0.937
UCP1	0.643
UCP1	0.643
MAPK3	0.742
MAPK3	0.742
MAP3K8	0.688
MAP3K8	0.688
EP300	0.961
EP300	0.961
IL37	0.728
IL37	0.728
IL1A	0.944
IL1A	0.944
IL1B	0.989
IL1B	0.989
BIRC3	0.984
BIRC3	0.984
IFIH1	0.62
IFIH1	0.62
SELP	0.761
SELP	0.761
EPCAM	0.623
EPCAM	0.623
IL7	0.752
IL7	0.752
MAP4K3	0.919
MAP4K3	0.919
KDR	0.727
KDR	0.727
CD80	0.853
CD80	0.853
IL21	0.75
IL21	0.75
FGF2	0.692
FGF2	0.692
IL11	0.777
IL11	0.777
PSMD3	0.901
PSMD3	0.901
STAT3	0.976
STAT3	0.976
ICAM1	0.96
ICAM1	0.96
PPARGC1A	0.633
PPARGC1A	0.633
EGF	0.839
EGF	0.839
USP4	0.91
USP4	0.91
CD27	0.696
CD27	0.696
FGF7	0.67
FGF7	0.67
BCL2A1	0.695
BCL2A1	0.695
TP53	0.825
TP53	0.825
PSMB6	0.905
PSMB6	0.905
PSMA5	0.9
PSMA5	0.9
FCGR2A	0.668
FCGR2A	0.668
REN	0.741
REN	0.741
RPS27A	0.912
RPS27A	0.912
IL9	0.714
IL9	0.714
EGFR	0.716
EGFR	0.716
IGFBP1	0.632
IGFBP1	0.632
TNFRSF10B	0.686
TNFRSF10B	0.686
IFNA1	0.737
IFNA1	0.737
NOTCH1	0.783
NOTCH1	0.783
IL18	0.903
IL18	0.903
TJP1	0.731
TJP1	0.731
TNFSF4	0.615
TNFSF4	0.615
GJA1	0.643
GJA1	0.643
LY96	0.666
LY96	0.666
APP	0.8
APP	0.8
CSF1R	0.616
CSF1R	0.616
CXCL13	0.763
CXCL13	0.763
BAG4	0.959
BAG4	0.959
PPARG	0.982
PPARG	0.982
CD1A	0.646
CD1A	0.646
PSMB4	0.904
PSMB4	0.904
ACE	0.659
ACE	0.659
TNFRSF13C	0.956
TNFRSF13C	0.956
CCR2	0.699
CCR2	0.699
CCR5	0.74
CCR5	0.74
PSME3	0.904
PSME3	0.904
TNFSF12	0.96
TNFSF12	0.96
MAP4K2	0.921
MAP4K2	0.921
VCAM1	0.994
VCAM1	0.994
REL	0.705
REL	0.705
PRKCI	0.947
PRKCI	0.947
ALB	0.851
ALB	0.851
PTX3	0.706
PTX3	0.706
CXCL5	0.672
CXCL5	0.672
CLEC3B	0.889
CLEC3B	0.889
CCR1	0.635
CCR1	0.635
ANXA5	0.734
ANXA5	0.734
IL15	0.897
IL15	0.897
TLR3	0.809
TLR3	0.809
IL3	0.745
IL3	0.745
CSF2	0.956
CSF2	0.956
TNFRSF11B	0.685
TNFRSF11B	0.685
NOS3	0.832
NOS3	0.832
AQP3	0.634
AQP3	0.634
CLEC4E	0.613
CLEC4E	0.613
MMP3	0.694
MMP3	0.694
STAT6	0.66
STAT6	0.66
NOD2	0.741
NOD2	0.741
FADD	0.981
FADD	0.981
PRL	0.686
PRL	0.686
CCL11	0.763
CCL11	0.763
HSPB2	0.637
HSPB2	0.637
BCL2L1	0.833
BCL2L1	0.833
CLEC7A	0.736
CLEC7A	0.736
IGF1	0.717
IGF1	0.717
HSPA4	0.633
HSPA4	0.633
HDAC3	0.919
HDAC3	0.919
IL12A	0.625
IL12A	0.625
CTLA4	0.804
CTLA4	0.804
UBB	0.915
UBB	0.915
IRS1	0.641
IRS1	0.641
IL13	0.992
IL13	0.992
CEBPB	0.727
CEBPB	0.727
CXCL10	0.88
CXCL10	0.88
IL7R	0.667
IL7R	0.667
FOS	0.981
FOS	0.981
CXCL8	0.973
CXCL8	0.973
PPM1D	0.837
PPM1D	0.837
CXCL11	0.643
CXCL11	0.643
CYCS	0.69
CYCS	0.69
MMP14	0.692
MMP14	0.692
TLR10	0.742
TLR10	0.742
PLG	0.68
PLG	0.68
PSMD1	0.901
PSMD1	0.901
LPL	0.627
LPL	0.627
ADAM17	0.979
ADAM17	0.979
CD34	0.682
CD34	0.682
PSMD2	0.943
PSMD2	0.943
PSMC5	0.902
PSMC5	0.902
MADD	0.918
MADD	0.918
CASP3	0.873
CASP3	0.873
PSMA8	0.9
PSMA8	0.9
EMR1	0.688
EMR1	0.688
HAVCR2	0.757
HAVCR2	0.757
TLR8	0.819
TLR8	0.819
CFLAR	0.872
CFLAR	0.872
LEP	0.9
LEP	0.9
CASP2	0.943
CASP2	0.943
NFKBIB	0.627
NFKBIB	0.627
SPHK1	0.67
SPHK1	0.67
ANGPT2	0.671
ANGPT2	0.671
RNF31	0.964
RNF31	0.964
CD209	0.657
CD209	0.657
TNIP1	0.651
TNIP1	0.651
BID	0.946
BID	0.946
CXCR2	0.782
CXCR2	0.782
CD276	0.677
CD276	0.677
SLC2A4	0.725
SLC2A4	0.725
MMP1	0.798
MMP1	0.798
HSPA5	0.67
HSPA5	0.67
CD28	0.81
CD28	0.81
NFKBIZ	0.66
NFKBIZ	0.66
NR2F1	0.909
NR2F1	0.909
RFFL	0.905
RFFL	0.905
TNFRSF12A	0.954
TNFRSF12A	0.954
NOS2	0.984
NOS2	0.984
CSF1	0.914
CSF1	0.914
TNFRSF18	0.633
TNFRSF18	0.633
SP1	0.937
SP1	0.937
SOCS1	0.625
SOCS1	0.625
TBK1	0.71
TBK1	0.71
CASP9	0.703
CASP9	0.703
SOCS3	0.812
SOCS3	0.812
SELE	0.933
SELE	0.933
CD86	0.857
CD86	0.857
LAMP1	0.682
LAMP1	0.682
MAPK11	0.964
MAPK11	0.964
F3	0.815
F3	0.815
NLRP3	0.849
NLRP3	0.849
IL17F	0.684
IL17F	0.684
PIDD1	0.918
PIDD1	0.918
PSMF1	0.9
PSMF1	0.9
CAV1	0.965
CAV1	0.965
B7RP1	0.717
B7RP1	0.717
TSLP	0.759
TSLP	0.759
SMPD1	0.944
SMPD1	0.944
PTPN11	0.678
PTPN11	0.678
TRADD	0.999
TRADD	0.999
IL19	0.68
IL19	0.68
MAP4K4	0.925
MAP4K4	0.925
GPR29	0.648
GPR29	0.648
CDH5	0.721
CDH5	0.721
IL17A	0.912
IL17A	0.912
ATF3	0.664
ATF3	0.664
MAP2K3	0.947
MAP2K3	0.947
CTSL	0.637
CTSL	0.637
HMGB1	0.678
HMGB1	0.678
FN1	0.822
FN1	0.822
C5AR1	0.735
C5AR1	0.735
TNFRSF14	0.754
TNFRSF14	0.754
FAS	0.884
FAS	0.884
SREBF1	0.711
SREBF1	0.711
HP	0.621
HP	0.621
PSMD12	0.9
PSMD12	0.9
RBCK1	0.954
RBCK1	0.954
PIGR	0.638
PIGR	0.638
ITGAL	0.682
ITGAL	0.682
ARG1	0.811
ARG1	0.811
IRF5	0.7
IRF5	0.7
ACTB	0.701
ACTB	0.701
CCRL2	0.816
CCRL2	0.816
CASP8	0.986
CASP8	0.986
PSMB10	0.934
PSMB10	0.934
FCGR2B	0.798
FCGR2B	0.798
CCL20	0.859
CCL20	0.859
MAP3K5	0.971
MAP3K5	0.971
CD163	0.679
CD163	0.679
HLA-DRB1	0.613
HLA-DRB1	0.613
TFRC	0.695
TFRC	0.695
CLIP3	0.903
CLIP3	0.903
MMP17	0.713
MMP17	0.713
TLR9	0.853
TLR9	0.853
STAT1	0.972
STAT1	0.972
MT-CO2	0.917
MT-CO2	0.917
CXCL9	0.747
CXCL9	0.747
MAP3K3	0.93
MAP3K3	0.93
TLR1	0.813
TLR1	0.813
PSMB5	0.906
PSMB5	0.906
AGT	0.666
AGT	0.666
CD55	0.655
CD55	0.655
MAPKAPK2	0.94
MAPKAPK2	0.94
TAB2	0.999
TAB2	0.999
PLA2G4A	0.676
PLA2G4A	0.676
PTGS2	0.926
PTGS2	0.926
USP21	0.921
USP21	0.921
CD1E	0.643
CD1E	0.643
CD1B	0.651
CD1B	0.651
CD1C	0.704
CD1C	0.704
CD1D	0.687
CD1D	0.687
IL6R	0.685
IL6R	0.685
PSMD4	0.94
PSMD4	0.94
MCL1	0.619
MCL1	0.619
FCGR1A	0.613
FCGR1A	0.613
CASP7	0.639
CASP7	0.639
MAP3K7	0.999
MAP3K7	0.999
NGF	0.68
NGF	0.68
NFKB2	0.803
NFKB2	0.803
IRAK1	0.821
IRAK1	0.821
TNFRSF6B	0.691
TNFRSF6B	0.691
CHUK	0.972
CHUK	0.972
CD40LG	0.979
CD40LG	0.979
PSMA7	0.921
PSMA7	0.921
XIAP	0.96
XIAP	0.96
JUN	0.986
JUN	0.986
PTEN	0.719
PTEN	0.719
CD40	0.928
CD40	0.928
MMP9	0.944
MMP9	0.944
PLAU	0.685
PLAU	0.685
LCN2	0.644
LCN2	0.644
ENG	0.671
ENG	0.671
PSMB2	0.91
PSMB2	0.91
SRC	0.637
SRC	0.637
CXCR3	0.713
CXCR3	0.713
TRAF1	0.981
TRAF1	0.981
DKK1	0.639
DKK1	0.639
TLR4	0.957
TLR4	0.957
TXN	0.949
TXN	0.949
AR	0.639
AR	0.639
ABCA1	0.689
ABCA1	0.689
PSMB9	0.944
PSMB9	0.944
PSMB8	0.943
PSMB8	0.943
SYK	0.633
SYK	0.633
IRS2	0.653
IRS2	0.653
TNFSF13B	0.982
TNFSF13B	0.982
AIF1	0.678
AIF1	0.678
FOXP3	0.883
FOXP3	0.883
TNFRSF1B	0.999
TNFRSF1B	0.999
THBD	0.742
THBD	0.742
TNFRSF25	0.686
TNFRSF25	0.686
PRKCZ	0.933
PRKCZ	0.933
CCL7	0.718
CCL7	0.718
CYBB	0.647
CYBB	0.647
FANCG	0.84
FANCG	0.84
TAB3	0.941
TAB3	0.941
CD83	0.84
CD83	0.84
TNFRSF4	0.831
TNFRSF4	0.831
EDN1	0.807
EDN1	0.807
TFAP2A	0.915
TFAP2A	0.915
DDX58	0.658
DDX58	0.658
IL2RA	0.815
IL2RA	0.815
IFNB1	0.755
IFNB1	0.755
TLR7	0.813
TLR7	0.813
IL33	0.793
IL33	0.793
CD274	0.715
CD274	0.715
PSME1	0.911
PSME1	0.911
HSPD1	0.671
HSPD1	0.671
SQSTM1	0.933
SQSTM1	0.933
TANK	0.941
TANK	0.941
CASP5	0.635
CASP5	0.635
IL1F10	0.701
IL1F10	0.701
IL36RN	0.695
IL36RN	0.695
CCL8	0.632
CCL8	0.632
GPT	0.707
GPT	0.707
MAPK8	0.91
MAPK8	0.91
CXCL1	0.813
CXCL1	0.813
CXCL12	0.812
CXCL12	0.812
CD59	0.642
CD59	0.642
NFATC2	0.682
NFATC2	0.682
TAX1BP1	0.922
TAX1BP1	0.922
CYP19A1	0.67
CYP19A1	0.67
ITGA4	0.741
ITGA4	0.741
INS	0.916
INS	0.916
IRF7	0.647
IRF7	0.647
MAP2K7	0.956
MAP2K7	0.956
SERPINB8	0.633
SERPINB8	0.633
SHARPIN	0.956
SHARPIN	0.956
TNFSF11	0.934
TNFSF11	0.934
MAP3K1	0.939
MAP3K1	0.939
CDC42	0.617
CDC42	0.617
PLA2G2A	0.671
PLA2G2A	0.671
CMKBR6	0.656
CMKBR6	0.656
PSME4	0.903
PSME4	0.903
RELA	0.99
RELA	0.99
ELAVL1	0.757
ELAVL1	0.757
PPARA	0.951
PPARA	0.951
IL6	0.984
IL6	0.984
PSMB11	0.9
PSMB11	0.9
IL1R1	0.819
IL1R1	0.819
PSMD14	0.917
PSMD14	0.917
CXCR4	0.819
CXCR4	0.819
ENSG00000264813	0.654
ENSG00000264813	0.654
UBA52	0.9
UBA52	0.9
NFATC1	0.957
NFATC1	0.957
TLR6	0.775
TLR6	0.775
ADIPOQ	0.918
ADIPOQ	0.918
PSMC2	0.903
PSMC2	0.903
APLN	0.625
APLN	0.625
CYLD	0.966
CYLD	0.966
AHSG	0.621
AHSG	0.621
MAPKAPK3	0.919
MAPKAPK3	0.919
PSMD13	0.9
PSMD13	0.9
PRF1	0.769
PRF1	0.769
CD44	0.825
CD44	0.825
