interactor	score
HMGB1	0.297
IL22	0.297
IL22	0.297
ENSG00000264813	0.297
ENSG00000264813	0.297
ACP5	0.297
ACP5	0.297
IL19	0.298
IL19	0.298
CXCL14	0.298
CXCL14	0.298
PDCD1LG2	0.299
PDCD1LG2	0.299
CD1A	0.299
CD1A	0.299
GOLGA4	0.3
GOLGA4	0.3
POMC	0.3
POMC	0.3
RSAD2	0.3
RSAD2	0.3
KLHL11	0.3
KLHL11	0.3
PF4	0.3
PF4	0.3
ESR1	0.301
ESR1	0.301
IL24	0.301
IL24	0.301
IFIT3	0.301
IFIT3	0.301
OGG1	0.302
OGG1	0.302
SELP	0.302
SELP	0.302
IL2RG	0.302
IL2RG	0.302
FOS	0.303
FOS	0.303
AGER	0.303
AGER	0.303
IFNGR1	0.303
IFNGR1	0.303
SPP1	0.304
SPP1	0.304
MTHFR	0.304
MTHFR	0.304
CD300LB	0.304
CD300LB	0.304
CSF3R	0.304
CSF3R	0.304
CISH	0.305
CISH	0.305
AKT1	0.305
AKT1	0.305
TNIP1	0.306
TNIP1	0.306
ITIH4	0.306
ITIH4	0.306
TNFAIP2	0.306
TNFAIP2	0.306
SOCS1	0.306
SOCS1	0.306
CXCL13	0.307
CXCL13	0.307
FPR1	0.307
FPR1	0.307
OAS1	0.308
OAS1	0.308
CEBPB	0.309
CEBPB	0.309
AP5B1	0.31
AP5B1	0.31
IL17RA	0.31
IL17RA	0.31
GPT	0.311
GPT	0.311
CXCL12	0.311
CXCL12	0.311
ENSG00000173366	0.311
ENSG00000173366	0.311
ACE	0.311
ACE	0.311
JUN	0.312
JUN	0.312
IRG1	0.312
IRG1	0.312
ELMO1	0.313
ELMO1	0.313
LY86	0.314
LY86	0.314
TIMP2	0.315
TIMP2	0.315
CD274	0.315
CD274	0.315
STX11	0.316
STX11	0.316
IL11	0.317
IL11	0.317
CX3CR1	0.32
CX3CR1	0.32
HP	0.32
HP	0.32
CLEC4E	0.32
CLEC4E	0.32
MGAM	0.321
MGAM	0.321
CCL4L1	0.321
CCL4L1	0.321
B2M	0.321
B2M	0.321
PPBP	0.322
PPBP	0.322
IFIH1	0.322
IFIH1	0.322
PTGS1	0.323
PTGS1	0.323
IL6ST	0.323
IL6ST	0.323
FCGR2B	0.324
FCGR2B	0.324
SIGIRR	0.325
SIGIRR	0.325
EGF	0.325
EGF	0.325
IL23R	0.325
IL23R	0.325
NFKBIZ	0.325
NFKBIZ	0.325
FPR2	0.326
FPR2	0.326
IL27	0.327
IL27	0.327
PSMB8	0.327
PSMB8	0.327
CASP3	0.328
CASP3	0.328
CTSB	0.328
CTSB	0.328
IFNA2	0.328
IFNA2	0.328
HK3	0.329
HK3	0.329
GNA15	0.332
GNA15	0.332
IDO1	0.332
IDO1	0.332
SOD2	0.333
SOD2	0.333
GBP1	0.333
GBP1	0.333
SIGLEC7	0.334
SIGLEC7	0.334
C1QB	0.334
C1QB	0.334
ZNF425	0.334
ZNF425	0.334
AIF1	0.335
AIF1	0.335
CD300C	0.336
CD300C	0.336
PTPN22	0.336
PTPN22	0.336
MAPK8	0.337
MAPK8	0.337
MBL2	0.338
MBL2	0.338
GBP2	0.339
GBP2	0.339
CXCL16	0.339
CXCL16	0.339
MX1	0.34
MX1	0.34
TYROBP	0.341
TYROBP	0.341
FOXP3	0.342
FOXP3	0.342
EXOG	0.342
EXOG	0.342
TNFSF13B	0.343
TNFSF13B	0.343
SYK	0.346
SYK	0.346
IL3	0.347
IL3	0.347
IL13RA1	0.347
IL13RA1	0.347
HCAR3	0.348
HCAR3	0.348
CCL23	0.348
CCL23	0.348
DNASE1	0.349
DNASE1	0.349
MKI67	0.351
MKI67	0.351
CLEC4D	0.351
CLEC4D	0.351
P2RX7	0.351
P2RX7	0.351
NLRP2	0.351
NLRP2	0.351
HLA-DRB1	0.351
HLA-DRB1	0.351
SERPINB7	0.354
SERPINB7	0.354
ICOSL	0.354
ICOSL	0.354
CD40	0.354
CD40	0.354
B7RP1	0.354
B7RP1	0.354
PLEKHH2	0.354
PLEKHH2	0.354
CCL3L3	0.355
CCL3L3	0.355
IRF7	0.355
IRF7	0.355
TNFSF11	0.355
TNFSF11	0.355
CTSS	0.356
CTSS	0.356
PTPRC	0.357
PTPRC	0.357
ARG1	0.359
ARG1	0.359
FGF2	0.359
FGF2	0.359
MNDA	0.359
MNDA	0.359
LY96	0.359
LY96	0.359
STAT1	0.361
STAT1	0.361
SIGLEC1	0.361
SIGLEC1	0.361
NCF4	0.361
NCF4	0.361
ITGB2	0.363
ITGB2	0.363
CLEC5A	0.363
CLEC5A	0.363
MMP12	0.365
MMP12	0.365
IL17F	0.366
IL17F	0.366
IGFBP4	0.368
IGFBP4	0.368
CYBB	0.369
CYBB	0.369
ITGA2	0.369
ITGA2	0.369
TRAF6	0.37
TRAF6	0.37
CD80	0.371
CD80	0.371
NCF2	0.374
NCF2	0.374
SERPINB2	0.379
SERPINB2	0.379
IL10RB	0.38
IL10RB	0.38
NFKB2	0.38
NFKB2	0.38
CLEC7A	0.381
CLEC7A	0.381
PSTPIP2	0.382
PSTPIP2	0.382
TIRAP	0.383
TIRAP	0.383
CARD8	0.384
CARD8	0.384
FCER1G	0.385
FCER1G	0.385
PLAUR	0.387
PLAUR	0.387
NLRP10	0.388
NLRP10	0.388
CCL18	0.388
CCL18	0.388
CXCL11	0.389
CXCL11	0.389
CD40LG	0.391
CD40LG	0.391
FCGR3B	0.391
FCGR3B	0.391
IRAK4	0.391
IRAK4	0.391
IL15RA	0.392
IL15RA	0.392
MRC1	0.393
MRC1	0.393
GSDMD	0.393
GSDMD	0.393
LCN2	0.395
LCN2	0.395
TNFRSF11B	0.398
TNFRSF11B	0.398
SELE	0.398
SELE	0.398
IL16	0.399
IL16	0.399
HNRNPD	0.401
HNRNPD	0.401
VCAM1	0.401
VCAM1	0.401
FCGR3A	0.404
FCGR3A	0.404
GPR84	0.407
GPR84	0.407
FCGR1A	0.409
FCGR1A	0.409
IGF1	0.41
IGF1	0.41
CSF2RB	0.41
CSF2RB	0.41
ITGAX	0.415
ITGAX	0.415
FCGR2A	0.415
FCGR2A	0.415
IL9	0.416
IL9	0.416
RAB12	0.416
RAB12	0.416
CCL8	0.416
CCL8	0.416
CARD9	0.417
CARD9	0.417
BCL2A1	0.418
BCL2A1	0.418
CSF1	0.419
CSF1	0.419
LEP	0.42
LEP	0.42
IL2RA	0.421
IL2RA	0.421
NLRP12	0.426
NLRP12	0.426
NR5A2	0.429
NR5A2	0.429
KLRG2	0.429
KLRG2	0.429
CD14	0.43
CD14	0.43
SAA1	0.431
SAA1	0.431
IL18R1	0.438
IL18R1	0.438
ALB	0.44
ALB	0.44
C3AR1	0.441
C3AR1	0.441
IL7	0.443
IL7	0.443
ADIPOQ	0.445
ADIPOQ	0.445
SPG7	0.445
SPG7	0.445
AIM2	0.446
AIM2	0.446
APPL1	0.446
APPL1	0.446
CCR5	0.449
CCR5	0.449
NLRP1	0.45
NLRP1	0.45
TLR10	0.451
TLR10	0.451
CD163	0.451
CD163	0.451
HCAR2	0.454
HCAR2	0.454
MMP1	0.454
MMP1	0.454
RELA	0.454
RELA	0.454
SEC22C	0.455
SEC22C	0.455
CCL11	0.457
CCL11	0.457
CXCR1	0.459
CXCR1	0.459
IL21	0.459
IL21	0.459
LTA	0.461
LTA	0.461
COL2A1	0.462
COL2A1	0.462
CSTA	0.462
CSTA	0.462
CXCL3	0.463
CXCL3	0.463
CTLA4	0.465
CTLA4	0.465
TLR9	0.466
TLR9	0.466
SOCS3	0.466
SOCS3	0.466
TLR6	0.469
TLR6	0.469
CCRL2	0.469
CCRL2	0.469
CXCL5	0.469
CXCL5	0.469
MMP3	0.469
MMP3	0.469
IFNB1	0.47
IFNB1	0.47
TLR3	0.471
TLR3	0.471
CXCR2	0.473
CXCR2	0.473
IL18RAP	0.473
IL18RAP	0.473
IL4R	0.477
IL4R	0.477
CCR2	0.483
CCR2	0.483
IL18BP	0.486
IL18BP	0.486
TLR5	0.492
TLR5	0.492
IL7R	0.496
IL7R	0.496
CASP5	0.496
CASP5	0.496
TLR7	0.497
TLR7	0.497
LYZ	0.497
LYZ	0.497
SERPINA1	0.498
SERPINA1	0.498
MATN3	0.499
MATN3	0.499
VEGFA	0.499
VEGFA	0.499
CCL7	0.5
CCL7	0.5
S100A9	0.501
S100A9	0.501
IL15	0.508
IL15	0.508
NLRC4	0.508
NLRC4	0.508
IL33	0.51
IL33	0.51
BCKDHA	0.513
BCKDHA	0.513
CD86	0.52
CD86	0.52
CXCL9	0.525
CXCL9	0.525
TNFAIP3	0.528
TNFAIP3	0.528
ICAM1	0.528
ICAM1	0.528
ITGAM	0.53
ITGAM	0.53
TLR1	0.531
TLR1	0.531
IL1RL2	0.539
IL1RL2	0.539
CCL20	0.54
CCL20	0.54
IL13	0.543
IL13	0.543
LPIN2	0.546
LPIN2	0.546
CXCL2	0.551
CXCL2	0.551
CCR1	0.555
CCR1	0.555
INS	0.557
INS	0.557
IL6R	0.56
IL6R	0.56
CSF2	0.576
CSF2	0.576
PSTPIP1	0.586
PSTPIP1	0.586
CCL5	0.59
CCL5	0.59
S100A12	0.591
S100A12	0.591
MMP13	0.603
MMP13	0.603
PTGS2	0.604
PTGS2	0.604
TLR4	0.607
TLR4	0.607
TLR8	0.613
TLR8	0.613
IFNK	0.616
IFNK	0.616
CCL4	0.616
CCL4	0.616
CXCL1	0.619
CXCL1	0.619
CCL3	0.63
CCL3	0.63
MVK	0.63
MVK	0.63
NOD2	0.632
NOD2	0.632
TMPRSS11D	0.634
TMPRSS11D	0.634
S100A8	0.635
S100A8	0.635
IL17A	0.639
IL17A	0.639
TLR2	0.639
TLR2	0.639
CXCL10	0.65
CXCL10	0.65
IL18	0.697
IL18	0.697
IL36B	0.698
IL36B	0.698
ECM1	0.71
ECM1	0.71
MMP9	0.738
MMP9	0.738
CASP1	0.742
CASP1	0.742
NLRP3	0.766
NLRP3	0.766
TNF	0.787
TNF	0.787
IL6	0.824
IL6	0.824
TNFRSF1B	0.852
TNFRSF1B	0.852
CXCL8	0.875
CXCL8	0.875
TOLLIP	0.922
TOLLIP	0.922
IRAK3	0.936
IRAK3	0.936
STAT3	0.937
STAT3	0.937
IRAK1	0.941
IRAK1	0.941
MYD88	0.953
MYD88	0.953
IL1B	0.957
IL1B	0.957
IL1RAP	0.962
IL1RAP	0.962
IL10	0.974
IL10	0.974
IL1R2	0.983
IL1R2	0.983
IL1A	0.988
IL1A	0.988
IL1R1	0.998
IL1R1	0.998
CX3CL1	0.309
CX3CL1	0.309
CD4	0.357
CD4	0.357
VAMP3	0.25
VAMP3	0.25
TNFRSF1A	0.585
TNFRSF1A	0.585
BCL3	0.323
BCL3	0.323
TBX21	0.264
TBX21	0.264
TMED1	0.525
TMED1	0.525
MIF	0.347
MIF	0.347
OSM	0.369
OSM	0.369
HMOX1	0.262
HMOX1	0.262
RIPK3	0.266
RIPK3	0.266
CTSG	0.299
CTSG	0.299
GZMB	0.312
GZMB	0.312
NFKBIA	0.432
NFKBIA	0.432
LBP	0.344
LBP	0.344
TIMP1	0.427
TIMP1	0.427
MMP2	0.323
MMP2	0.323
CCL22	0.372
CCL22	0.372
CCL17	0.364
CCL17	0.364
MEFV	0.656
MEFV	0.656
AQP9	0.547
AQP9	0.547
RIPK2	0.263
RIPK2	0.263
DECR1	0.267
DECR1	0.267
RELB	0.275
RELB	0.275
RETN	0.427
RETN	0.427
TGFB1	0.498
TGFB1	0.498
PON1	0.254
PON1	0.254
HGF	0.377
HGF	0.377
NAMPT	0.327
NAMPT	0.327
NOD1	0.257
NOD1	0.257
SERPINE1	0.39
SERPINE1	0.39
MPO	0.42
MPO	0.42
CSF3	0.579
CSF3	0.579
CCL2	0.68
CCL2	0.68
CCL1	0.274
CCL1	0.274
CCL13	0.287
CCL13	0.287
CXCL6	0.268
CXCL6	0.268
NFKB1	0.369
NFKB1	0.369
IL2	0.583
IL2	0.583
SPI1	0.375
SPI1	0.375
IL10RA	0.516
IL10RA	0.516
CD69	0.251
CD69	0.251
IL23A	0.292
IL23A	0.292
IFNG	0.62
IFNG	0.62
GAPDH	0.389
GAPDH	0.389
MAPK14	0.296
MAPK14	0.296
LNPEP	0.278
LNPEP	0.278
IL4	0.641
IL4	0.641
IL5	0.474
IL5	0.474
SLC11A1	0.311
SLC11A1	0.311
IL1RL1	0.49
IL1RL1	0.49
PRTN3	0.381
PRTN3	0.381
CLCA1	0.281
CLCA1	0.281
SELL	0.297
SELL	0.297
MMP8	0.275
MMP8	0.275
TTR	0.48
TTR	0.48
IAPP	0.29
IAPP	0.29
TNFSF10	0.376
TNFSF10	0.376
TNFAIP6	0.499
TNFAIP6	0.499
PI3	0.359
PI3	0.359
TREM1	0.49
TREM1	0.49
IRF1	0.374
IRF1	0.374
PTGER2	0.319
PTGER2	0.319
PSD4	0.401
PSD4	0.401
C3	0.273
C3	0.273
CCR7	0.265
CCR7	0.265
PYCARD	0.532
PYCARD	0.532
FGL2	0.252
FGL2	0.252
CD68	0.527
CD68	0.527
LILRA1	0.277
LILRA1	0.277
APOE	0.327
APOE	0.327
EPO	0.25
EPO	0.25
LGALS3	0.321
LGALS3	0.321
CLEC10A	0.282
CLEC10A	0.282
CRP	0.715
CRP	0.715
CHI3L1	0.27
CHI3L1	0.27
IRAK2	0.928
IRAK2	0.928
OASL	0.364
OASL	0.364
NPL	0.267
NPL	0.267
IL36G	0.275
IL36G	0.275
