interactor	score
PRG4	0.559
PRG4	0.559
BMP7	0.561
BMP7	0.561
WNT5A	0.561
WNT5A	0.561
GFAP	0.567
GFAP	0.567
CD40LG	0.568
CD40LG	0.568
LGALS9	0.568
LGALS9	0.568
CXCR2	0.568
CXCR2	0.568
FOXP3	0.57
FOXP3	0.57
CXCL11	0.57
CXCL11	0.57
IL11	0.571
IL11	0.571
CTSB	0.573
CTSB	0.573
IL6R	0.575
IL6R	0.575
CH25H	0.575
CH25H	0.575
PPBP	0.576
PPBP	0.576
ZFP36	0.578
ZFP36	0.578
DUSP12	0.579
DUSP12	0.579
ACTB	0.579
ACTB	0.579
ATN1	0.581
ATN1	0.581
IL9	0.581
IL9	0.581
IL2RA	0.581
IL2RA	0.581
CCRL2	0.584
CCRL2	0.584
NLRP7	0.584
NLRP7	0.584
HSD11B1	0.586
HSD11B1	0.586
AREG	0.586
AREG	0.586
BCL2A1	0.586
BCL2A1	0.586
MYLK	0.586
MYLK	0.586
ADAM17	0.587
ADAM17	0.587
CYBB	0.589
CYBB	0.589
TACR1	0.592
TACR1	0.592
CCR2	0.592
CCR2	0.592
ANXA1	0.592
ANXA1	0.592
ARG1	0.593
ARG1	0.593
ALOX15	0.594
ALOX15	0.594
ANGPT1	0.595
ANGPT1	0.595
AQP4	0.598
AQP4	0.598
CAV1	0.6
CAV1	0.6
ENSG00000173366	0.601
ENSG00000173366	0.601
AGTR1	0.601
AGTR1	0.601
CD83	0.604
CD83	0.604
TIMP3	0.606
TIMP3	0.606
ISG15	0.606
ISG15	0.606
CCL8	0.608
CCL8	0.608
NFKBIB	0.61
NFKBIB	0.61
RUNX2	0.612
RUNX2	0.612
IKBKG	0.612
IKBKG	0.612
PTPRC	0.612
PTPRC	0.612
CCL3L3	0.616
CCL3L3	0.616
IRS1	0.618
IRS1	0.618
PSEN1	0.62
PSEN1	0.62
NOX1	0.62
NOX1	0.62
ZC3H12A	0.621
ZC3H12A	0.621
CEBPD	0.622
CEBPD	0.622
S100A8	0.623
S100A8	0.623
MRC1	0.623
MRC1	0.623
OPRM1	0.624
OPRM1	0.624
PLAU	0.625
PLAU	0.625
ITGAX	0.626
ITGAX	0.626
NPY	0.626
NPY	0.626
DEFB103A	0.628
DEFB103A	0.628
CD1A	0.629
CD1A	0.629
DEFB103B	0.63
DEFB103B	0.63
GAST	0.63
GAST	0.63
SOD2	0.631
SOD2	0.631
IKBKB	0.634
IKBKB	0.634
GPT	0.635
GPT	0.635
LDLR	0.635
LDLR	0.635
CARD16	0.637
CARD16	0.637
CASP5	0.641
CASP5	0.641
CCL7	0.643
CCL7	0.643
CD80	0.643
CD80	0.643
ATF3	0.644
ATF3	0.644
GJA1	0.644
GJA1	0.644
SRC	0.646
SRC	0.646
POMC	0.646
POMC	0.646
ABCA1	0.649
ABCA1	0.649
UGDH	0.649
UGDH	0.649
PPARA	0.65
PPARA	0.65
HAMP	0.65
HAMP	0.65
FGF7	0.65
FGF7	0.65
REN	0.653
REN	0.653
IL1F10	0.655
IL1F10	0.655
P2RX7	0.658
P2RX7	0.658
IL36RN	0.668
IL36RN	0.668
IFNA1	0.668
IFNA1	0.668
ACAN	0.669
ACAN	0.669
IL3	0.669
IL3	0.669
IL7	0.67
IL7	0.67
PTX3	0.672
PTX3	0.672
SOCS1	0.674
SOCS1	0.674
NLRP1	0.675
NLRP1	0.675
AKT1	0.675
AKT1	0.675
CXCL9	0.676
CXCL9	0.676
TLR10	0.677
TLR10	0.677
ELN	0.679
ELN	0.679
MUC5AC	0.68
MUC5AC	0.68
TLR5	0.68
TLR5	0.68
PLA2G4A	0.68
PLA2G4A	0.68
ALB	0.681
ALB	0.681
CALCA	0.681
CALCA	0.681
CD40	0.683
CD40	0.683
S100B	0.685
S100B	0.685
COL2A1	0.685
COL2A1	0.685
CTGF	0.685
CTGF	0.685
TLR6	0.686
TLR6	0.686
TNFAIP3	0.687
TNFAIP3	0.687
NOD2	0.687
NOD2	0.687
AIM2	0.688
AIM2	0.688
HSPA4	0.689
HSPA4	0.689
DDX58	0.69
DDX58	0.69
IFNB1	0.691
IFNB1	0.691
TLR9	0.691
TLR9	0.691
A2M	0.691
A2M	0.691
CREB1	0.694
CREB1	0.694
IL21	0.695
IL21	0.695
TNFRSF1B	0.698
TNFRSF1B	0.698
APP	0.699
APP	0.699
CCL11	0.7
CCL11	0.7
TLR7	0.701
TLR7	0.701
IL32	0.702
IL32	0.702
AIF1	0.703
AIF1	0.703
SPP1	0.714
SPP1	0.714
CD44	0.717
CD44	0.717
TLR3	0.717
TLR3	0.717
CASP4	0.722
CASP4	0.722
CD86	0.723
CD86	0.723
LCN2	0.724
LCN2	0.724
ITGAM	0.725
ITGAM	0.725
INS	0.726
INS	0.726
CLEC7A	0.727
CLEC7A	0.727
NOS3	0.729
NOS3	0.729
CRH	0.731
CRH	0.731
EDN1	0.731
EDN1	0.731
MAPK8	0.733
MAPK8	0.733
TLR1	0.736
TLR1	0.736
TNFRSF11B	0.736
TNFRSF11B	0.736
ADAMTS5	0.743
ADAMTS5	0.743
EGF	0.743
EGF	0.743
OCLN	0.746
OCLN	0.746
STAT1	0.748
STAT1	0.748
SELP	0.75
SELP	0.75
CEBPB	0.753
CEBPB	0.753
ADIPOQ	0.754
ADIPOQ	0.754
TLR8	0.755
TLR8	0.755
PTGS1	0.756
PTGS1	0.756
FN1	0.757
FN1	0.757
ADAMTS3	0.762
ADAMTS3	0.762
IRG1	0.767
IRG1	0.767
ADRB2	0.768
ADRB2	0.768
IGF1	0.774
IGF1	0.774
BCKDHA	0.78
BCKDHA	0.78
SOCS3	0.783
SOCS3	0.783
HMGB1	0.785
HMGB1	0.785
ADAMTS4	0.786
ADAMTS4	0.786
NGF	0.787
NGF	0.787
CXCL3	0.791
CXCL3	0.791
PPARG	0.794
PPARG	0.794
LEP	0.794
LEP	0.794
CSF1	0.796
CSF1	0.796
BDNF	0.798
BDNF	0.798
IL15	0.799
IL15	0.799
SELE	0.799
SELE	0.799
FOS	0.806
FOS	0.806
IL33	0.81
IL33	0.81
FGF2	0.815
FGF2	0.815
PTGES	0.821
PTGES	0.821
TNFSF11	0.821
TNFSF11	0.821
CASP3	0.831
CASP3	0.831
NOS2	0.85
NOS2	0.85
LTA	0.853
LTA	0.853
MMP1	0.859
MMP1	0.859
CXCL5	0.865
CXCL5	0.865
VCAM1	0.868
VCAM1	0.868
MMP3	0.872
MMP3	0.872
CXCL10	0.876
CXCL10	0.876
VEGFA	0.877
VEGFA	0.877
CCL5	0.88
CCL5	0.88
CSF2	0.891
CSF2	0.891
PTGER4	0.894
PTGER4	0.894
CCL4L1	0.905
CCL4L1	0.905
CXCL2	0.906
CXCL2	0.906
DEFB4A	0.906
DEFB4A	0.906
PIK3R1	0.91
PIK3R1	0.91
IL17A	0.911
IL17A	0.911
CCL20	0.913
CCL20	0.913
MMP9	0.913
MMP9	0.913
PIK3CA	0.915
PIK3CA	0.915
MAP3K3	0.919
MAP3K3	0.919
MALT1	0.919
MALT1	0.919
TYK2	0.92
TYK2	0.92
TICAM2	0.921
TICAM2	0.921
TLR4	0.925
TLR4	0.925
ICAM1	0.926
ICAM1	0.926
SQSTM1	0.926
SQSTM1	0.926
IL12RB1	0.932
IL12RB1	0.932
CCL4	0.936
CCL4	0.936
IL12A	0.939
IL12A	0.939
NLRC4	0.94
NLRC4	0.94
TOLLIP	0.942
TOLLIP	0.942
MAPK11	0.942
MAPK11	0.942
CCL3	0.945
CCL3	0.945
NFKB2	0.946
NFKB2	0.946
JAK2	0.948
JAK2	0.948
CXCL1	0.953
CXCL1	0.953
RELA	0.954
RELA	0.954
IRAK4	0.955
IRAK4	0.955
JUN	0.963
JUN	0.963
STAT3	0.965
STAT3	0.965
CASP8	0.966
CASP8	0.966
IL13	0.972
IL13	0.972
PTGS2	0.974
PTGS2	0.974
IRAK1	0.975
IRAK1	0.975
TRAF6	0.976
TRAF6	0.976
IL6	0.984
IL6	0.984
MYD88	0.986
MYD88	0.986
NLRP3	0.988
NLRP3	0.988
TNF	0.989
TNF	0.989
CXCL8	0.992
CXCL8	0.992
IL18	0.992
IL18	0.992
IL10	0.996
IL10	0.996
CASP1	0.996
CASP1	0.996
IL1RAP	0.997
IL1RAP	0.997
IL1R2	0.997
IL1R2	0.997
IL1R1	0.998
IL1R1	0.998
CFTR	0.61
CFTR	0.61
CX3CL1	0.577
CX3CL1	0.577
DCN	0.569
DCN	0.569
TNFRSF1A	0.656
TNFRSF1A	0.656
TBX21	0.478
TBX21	0.478
SIRT1	0.673
SIRT1	0.673
MMP11	0.46
MMP11	0.46
MIF	0.533
MIF	0.533
OSM	0.795
OSM	0.795
MAPK1	0.794
MAPK1	0.794
HMOX1	0.819
HMOX1	0.819
RIPK3	0.52
RIPK3	0.52
NFKBIA	0.853
NFKBIA	0.853
LBP	0.453
LBP	0.453
TIMP1	0.819
TIMP1	0.819
MMP2	0.872
MMP2	0.872
CCL22	0.508
CCL22	0.508
CCL17	0.507
CCL17	0.507
MMP15	0.572
MMP15	0.572
MEFV	0.772
MEFV	0.772
RIPK2	0.519
RIPK2	0.519
DECR1	0.627
DECR1	0.627
GSR	0.448
GSR	0.448
RELB	0.502
RELB	0.502
RETN	0.533
RETN	0.533
TGFB1	0.736
TGFB1	0.736
HAS1	0.544
HAS1	0.544
HGF	0.518
HGF	0.518
NAMPT	0.676
NAMPT	0.676
ITGB8	0.535
ITGB8	0.535
NOD1	0.557
NOD1	0.557
SERPINE1	0.589
SERPINE1	0.589
MPO	0.819
MPO	0.819
CSF3	0.859
CSF3	0.859
CCL2	0.95
CCL2	0.95
CCL13	0.776
CCL13	0.776
CXCL6	0.692
CXCL6	0.692
NFKB1	0.976
NFKB1	0.976
IL2	0.9
IL2	0.9
SPI1	0.697
SPI1	0.697
IL10RA	0.495
IL10RA	0.495
KITLG	0.45
KITLG	0.45
CD69	0.472
CD69	0.472
IL23A	0.722
IL23A	0.722
IFNG	0.902
IFNG	0.902
GAPDH	0.673
GAPDH	0.673
GCLC	0.558
GCLC	0.558
MAPK14	0.978
MAPK14	0.978
LOX	0.619
LOX	0.619
IL12B	0.928
IL12B	0.928
IL4	0.991
IL4	0.991
IL5	0.732
IL5	0.732
NR3C1	0.529
NR3C1	0.529
IL1RL1	0.553
IL1RL1	0.553
ID2	0.534
ID2	0.534
PRTN3	0.623
PRTN3	0.623
SELL	0.576
SELL	0.576
MMP8	0.617
MMP8	0.617
TGFB3	0.448
TGFB3	0.448
DUSP1	0.738
DUSP1	0.738
EGR1	0.804
EGR1	0.804
CAT	0.669
CAT	0.669
AHR	0.663
AHR	0.663
SRGN	0.624
SRGN	0.624
TNFAIP6	0.726
TNFAIP6	0.726
PI3	0.678
PI3	0.678
TREM1	0.679
TREM1	0.679
IRF1	0.765
IRF1	0.765
PTGER2	0.454
PTGER2	0.454
C3	0.485
C3	0.485
CCR7	0.486
CCR7	0.486
PYCARD	0.972
PYCARD	0.972
LIF	0.703
LIF	0.703
CD68	0.708
CD68	0.708
CMA1	0.526
CMA1	0.526
APOE	0.731
APOE	0.731
EPO	0.675
EPO	0.675
JAG1	0.494
JAG1	0.494
CRP	0.792
CRP	0.792
NMUR2	0.512
NMUR2	0.512
IRAK2	0.942
IRAK2	0.942
BHLHE40	0.543
BHLHE40	0.543
PDGFRA	0.558
PDGFRA	0.558
IL36G	0.68
IL36G	0.68
IL1RN	0.957
IL1RN	0.957
IL36B	0.591
IL36B	0.591
RIPK1	0.502
RIPK1	0.502
TLR2	0.851
TLR2	0.851
MMP7	0.523
MMP7	0.523
MMP20	0.537
MMP20	0.537
MMP27	0.546
MMP27	0.546
MMP13	0.893
MMP13	0.893
IRAK3	0.941
IRAK3	0.941
XYLT1	0.475
XYLT1	0.475
VWF	0.448
VWF	0.448
SLC6A4	0.61
SLC6A4	0.61
CDH1	0.633
CDH1	0.633
SMAD7	0.607
SMAD7	0.607
IL12RB2	0.923
IL12RB2	0.923
CREBBP	0.918
CREBBP	0.918
TIMP2	0.718
TIMP2	0.718
MAPK3	0.67
MAPK3	0.67
EP300	0.923
EP300	0.923
NOX4	0.614
NOX4	0.614
IL37	0.663
IL37	0.663
IL1A	0.997
IL1A	0.997
