interactor	score
THBS2	0.508
THBS2	0.508
AQP3	0.509
AQP3	0.509
LEP	0.51
LEP	0.51
WNT8A	0.511
WNT8A	0.511
MKI67	0.513
MKI67	0.513
CYGB	0.513
CYGB	0.513
NRG1	0.517
NRG1	0.517
CDX2	0.521
CDX2	0.521
CXCL5	0.522
CXCL5	0.522
NEUROD1	0.523
NEUROD1	0.523
GDF5	0.523
GDF5	0.523
IHH	0.524
IHH	0.524
NKX2-5	0.524
NKX2-5	0.524
CXCL13	0.525
CXCL13	0.525
SELE	0.526
SELE	0.526
CSF1	0.527
CSF1	0.527
SOX3	0.527
SOX3	0.527
DNTT	0.527
DNTT	0.527
FOXG1	0.528
FOXG1	0.528
IL9	0.53
IL9	0.53
IFT88	0.53
IFT88	0.53
ASCL1	0.53
ASCL1	0.53
CREB1	0.532
CREB1	0.532
RHOA	0.532
RHOA	0.532
HOXA10	0.534
HOXA10	0.534
S1PR1	0.534
S1PR1	0.534
TBX1	0.536
TBX1	0.536
PLAU	0.536
PLAU	0.536
ALCAM	0.536
ALCAM	0.536
SNAI2	0.536
SNAI2	0.536
AIF1	0.538
AIF1	0.538
CALB2	0.538
CALB2	0.538
RGCC	0.539
RGCC	0.539
RPS2	0.539
RPS2	0.539
TJP1	0.539
TJP1	0.539
WWTR1	0.54
WWTR1	0.54
ALDH1A1	0.541
ALDH1A1	0.541
ITGAM	0.542
ITGAM	0.542
PTEN	0.542
PTEN	0.542
RPS6KA3	0.543
RPS6KA3	0.543
IL15	0.543
IL15	0.543
MMP14	0.544
MMP14	0.544
CDK5	0.551
CDK5	0.551
PRG4	0.553
PRG4	0.553
HPCA	0.553
HPCA	0.553
DSPP	0.554
DSPP	0.554
VEGFB	0.555
VEGFB	0.555
RPS6	0.555
RPS6	0.555
SRF	0.557
SRF	0.557
IL17A	0.557
IL17A	0.557
SNCA	0.558
SNCA	0.558
IL3	0.558
IL3	0.558
LEF1	0.56
LEF1	0.56
IL13	0.56
IL13	0.56
CD24	0.561
CD24	0.561
RPS19	0.561
RPS19	0.561
TBX6	0.562
TBX6	0.562
NR2F2	0.563
NR2F2	0.563
BCL6B	0.564
BCL6B	0.564
COMT	0.564
COMT	0.564
WNT1	0.565
WNT1	0.565
MAP2K1	0.566
MAP2K1	0.566
ZIC3	0.567
ZIC3	0.567
JUN	0.567
JUN	0.567
FOXA2	0.571
FOXA2	0.571
TYMP	0.574
TYMP	0.574
PAX7	0.576
PAX7	0.576
BSG	0.576
BSG	0.576
ALPL	0.578
ALPL	0.578
KMT2A	0.58
KMT2A	0.58
FOXO1	0.58
FOXO1	0.58
ABCB1	0.58
ABCB1	0.58
WNT5A	0.581
WNT5A	0.581
CXCL10	0.582
CXCL10	0.582
MAPK8	0.584
MAPK8	0.584
ANXA5	0.585
ANXA5	0.585
CTNNB1	0.585
CTNNB1	0.585
ETV5	0.587
ETV5	0.587
ITPKB	0.587
ITPKB	0.587
HDGF	0.589
HDGF	0.589
NTF4	0.589
NTF4	0.589
CCL11	0.589
CCL11	0.589
AFP	0.59
AFP	0.59
ITGA5	0.591
ITGA5	0.591
TIE1	0.592
TIE1	0.592
VCAM1	0.597
VCAM1	0.597
SPRY4	0.597
SPRY4	0.597
ACTB	0.598
ACTB	0.598
TH	0.599
TH	0.599
FUT4	0.599
FUT4	0.599
CCL5	0.6
CCL5	0.6
FIGF	0.602
FIGF	0.602
TWIST2	0.602
TWIST2	0.602
GATA4	0.604
GATA4	0.604
NCAM1	0.604
NCAM1	0.604
EDNRB	0.605
EDNRB	0.605
PTPRZ1	0.605
PTPRZ1	0.605
LRRN1	0.606
LRRN1	0.606
SRC	0.607
SRC	0.607
WNT11	0.61
WNT11	0.61
ENSG00000258947	0.611
ENSG00000258947	0.611
CALB1	0.612
CALB1	0.612
PRKCA	0.612
PRKCA	0.612
ENSG00000258947	0.612
ENSG00000258947	0.612
DKK1	0.614
DKK1	0.614
CXCL1	0.616
CXCL1	0.616
RBFOX3	0.616
RBFOX3	0.616
HEY2	0.617
HEY2	0.617
DCX	0.617
DCX	0.617
WNT2	0.621
WNT2	0.621
AGRN	0.622
AGRN	0.622
LIN28A	0.622
LIN28A	0.622
SOX17	0.622
SOX17	0.622
MMP25	0.622
MMP25	0.622
SOX1	0.625
SOX1	0.625
MAP2	0.626
MAP2	0.626
ADAMTS5	0.629
ADAMTS5	0.629
PTOV1	0.63
PTOV1	0.63
MAP2K7	0.63
MAP2K7	0.63
CCNA2	0.631
CCNA2	0.631
EDN1	0.631
EDN1	0.631
ITGB1	0.632
ITGB1	0.632
SUCLG2	0.635
SUCLG2	0.635
WT1	0.636
WT1	0.636
ACAN	0.637
ACAN	0.637
MMP17	0.638
MMP17	0.638
LMX1A	0.639
LMX1A	0.639
NKX2-1	0.639
NKX2-1	0.639
MITF	0.639
MITF	0.639
GPC2	0.64
GPC2	0.64
ID1	0.641
ID1	0.641
ADM	0.647
ADM	0.647
TGFA	0.647
TGFA	0.647
TGFB2	0.65
TGFB2	0.65
SPRY2	0.651
SPRY2	0.651
TLR4	0.652
TLR4	0.652
F3	0.653
F3	0.653
HIST2H3PS2	0.653
HIST2H3PS2	0.653
PRL	0.654
PRL	0.654
CDH5	0.657
CDH5	0.657
IL10	0.659
IL10	0.659
CASP3	0.666
CASP3	0.666
CAV1	0.667
CAV1	0.667
PLG	0.669
PLG	0.669
ANG	0.669
ANG	0.669
PDGFA	0.671
PDGFA	0.671
ANPEP	0.672
ANPEP	0.672
IGF2	0.673
IGF2	0.673
ENG	0.675
ENG	0.675
BMP7	0.675
BMP7	0.675
CSF2	0.675
CSF2	0.675
PAX3	0.678
PAX3	0.678
BGN	0.679
BGN	0.679
NEUROG2	0.68
NEUROG2	0.68
PTH	0.682
PTH	0.682
PDGFB	0.684
PDGFB	0.684
INSR	0.689
INSR	0.689
TNF	0.692
TNF	0.692
ANGPT2	0.692
ANGPT2	0.692
OLIG2	0.697
OLIG2	0.697
TNFSF11	0.698
TNFSF11	0.698
COL18A1	0.7
COL18A1	0.7
CCL3	0.702
CCL3	0.702
BACE1	0.704
BACE1	0.704
TERT	0.705
TERT	0.705
PGF	0.71
PGF	0.71
SOX10	0.71
SOX10	0.71
HSD3B1	0.71
HSD3B1	0.71
ATF4	0.713
ATF4	0.713
THY1	0.715
THY1	0.715
API5	0.717
API5	0.717
NUDT6	0.72
NUDT6	0.72
ANGPT1	0.725
ANGPT1	0.725
WNT3A	0.73
WNT3A	0.73
HIF1A	0.735
HIF1A	0.735
ICAM1	0.739
ICAM1	0.739
PTGS2	0.74
PTGS2	0.74
FGF17	0.745
FGF17	0.745
CXCL8	0.745
CXCL8	0.745
MBP	0.748
MBP	0.748
ERBB3	0.748
ERBB3	0.748
CD34	0.758
CD34	0.758
OTX2	0.765
OTX2	0.765
PROM1	0.765
PROM1	0.765
SPP1	0.768
SPP1	0.768
GPC3	0.769
GPC3	0.769
NRP1	0.77
NRP1	0.77
MMP3	0.77
MMP3	0.77
NOS3	0.773
NOS3	0.773
MMP1	0.773
MMP1	0.773
KLF4	0.776
KLF4	0.776
GFAP	0.777
GFAP	0.777
BGLAP	0.778
BGLAP	0.778
GPC4	0.783
GPC4	0.783
RUNX2	0.786
RUNX2	0.786
TP53	0.787
TP53	0.787
GJA1	0.788
GJA1	0.788
PECAM1	0.79
PECAM1	0.79
CDH2	0.794
CDH2	0.794
FOS	0.798
FOS	0.798
CTGF	0.803
CTGF	0.803
MYC	0.804
MYC	0.804
NTRK2	0.804
NTRK2	0.804
RET	0.805
RET	0.805
PTPRC	0.808
PTPRC	0.808
NTF3	0.81
NTF3	0.81
CXCR4	0.81
CXCR4	0.81
ALB	0.811
ALB	0.811
CSF1R	0.818
CSF1R	0.818
ERBB2	0.821
ERBB2	0.821
PF4	0.823
PF4	0.823
MET	0.826
MET	0.826
ELN	0.829
ELN	0.829
EPHA2	0.832
EPHA2	0.832
VEGFC	0.834
VEGFC	0.834
PAX6	0.834
PAX6	0.834
ERBB4	0.836
ERBB4	0.836
MMP9	0.839
MMP9	0.839
NOTCH1	0.84
NOTCH1	0.84
PTX3	0.847
PTX3	0.847
BMP2	0.847
BMP2	0.847
CXCL12	0.85
CXCL12	0.85
SHH	0.852
SHH	0.852
PTTG1	0.853
PTTG1	0.853
CNTF	0.854
CNTF	0.854
IL6	0.857
IL6	0.857
AKT1	0.859
AKT1	0.859
INS	0.863
INS	0.863
NTRK1	0.865
NTRK1	0.865
GDNF	0.885
GDNF	0.885
IGF1R	0.886
IGF1R	0.886
CD44	0.89
CD44	0.89
KIT	0.896
KIT	0.896
NES	0.898
NES	0.898
GTF2F1	0.9
GTF2F1	0.9
NCBP1	0.9
NCBP1	0.9
POLR2J	0.9
POLR2J	0.9
POLR2H	0.9
POLR2H	0.9
NCBP2	0.9
NCBP2	0.9
POLR2E	0.9
POLR2E	0.9
POLR2B	0.9
POLR2B	0.9
UBA52	0.9
UBA52	0.9
NGF	0.9
NGF	0.9
POLR2G	0.9
POLR2G	0.9
BAG4	0.9
BAG4	0.9
POLR2L	0.9
POLR2L	0.9
POLR2D	0.9
POLR2D	0.9
GTF2F2	0.9
GTF2F2	0.9
CPSF6	0.9
CPSF6	0.9
MYO18A	0.9
MYO18A	0.9
POLR2K	0.9
POLR2K	0.9
FGFR1OP	0.9
FGFR1OP	0.9
LRRFIP1	0.9
LRRFIP1	0.9
FN1	0.901
FN1	0.901
UBB	0.901
UBB	0.901
POLR2F	0.901
POLR2F	0.901
TRIM24	0.902
TRIM24	0.902
ERLIN2	0.902
ERLIN2	0.902
FRS3	0.903
FRS3	0.903
TEK	0.903
TEK	0.903
FLRT2	0.903
FLRT2	0.903
MRAP	0.904
MRAP	0.904
FGFBP3	0.904
FGFBP3	0.904
PIK3CB	0.905
PIK3CB	0.905
BCR	0.905
BCR	0.905
CASP1	0.906
CASP1	0.906
RPS27A	0.906
RPS27A	0.906
POLR2A	0.906
POLR2A	0.906
FLT1	0.909
FLT1	0.909
FLRT3	0.91
FLRT3	0.91
BDNF	0.913
BDNF	0.913
JAK3	0.914
JAK3	0.914
SOS1	0.915
SOS1	0.915
IL2RG	0.915
IL2RG	0.915
ZMYM2	0.915
ZMYM2	0.915
CUX1	0.917
CUX1	0.917
STAT6	0.919
STAT6	0.919
PIK3R1	0.919
PIK3R1	0.919
F11R	0.92
F11R	0.92
FGF3	0.92
FGF3	0.92
FGF9	0.92
FGF9	0.92
FGF10	0.921
FGF10	0.921
IGF1	0.922
IGF1	0.922
FGF16	0.922
FGF16	0.922
UBC	0.923
UBC	0.923
FGF7	0.923
FGF7	0.923
CEP57	0.924
CEP57	0.924
FGF19	0.926
FGF19	0.926
FGF18	0.926
FGF18	0.926
JAK1	0.927
JAK1	0.927
NRAS	0.928
NRAS	0.928
EGFR	0.931
EGFR	0.931
NOG	0.935
NOG	0.935
ITGB3	0.936
ITGB3	0.936
JAK2	0.939
JAK2	0.939
PTPN11	0.944
PTPN11	0.944
FRS2	0.952
FRS2	0.952
HRAS	0.956
HRAS	0.956
EGF	0.96
EGF	0.96
FGFRL1	0.966
FGFRL1	0.966
VEGFA	0.971
VEGFA	0.971
SDC2	0.974
SDC2	0.974
S100B	0.975
S100B	0.975
SDC3	0.976
SDC3	0.976
SDC4	0.979
SDC4	0.979
FGFBP1	0.98
FGFBP1	0.98
STAT3	0.98
STAT3	0.98
SDC1	0.981
SDC1	0.981
FGF1	0.981
FGF1	0.981
SOX2	0.983
SOX2	0.983
HSPG2	0.99
HSPG2	0.99
FGFR4	0.993
FGFR4	0.993
FGFR3	0.993
FGFR3	0.993
FGFR1	0.998
FGFR1	0.998
FGFR2	0.998
FGFR2	0.998
CX3CL1	0.5
CX3CL1	0.5
CDH17	0.473
CDH17	0.473
DCN	0.829
DCN	0.829
FGF4	0.916
FGF4	0.916
NGFR	0.806
NGFR	0.806
FGF20	0.915
FGF20	0.915
REM1	0.516
REM1	0.516
GLG1	0.921
GLG1	0.921
FGF22	0.917
FGF22	0.917
MMP11	0.636
MMP11	0.636
OSM	0.74
OSM	0.74
MAPK1	0.974
MAPK1	0.974
PVALB	0.465
PVALB	0.465
APEX1	0.47
APEX1	0.47
TIMP1	0.641
TIMP1	0.641
MMP2	0.825
MMP2	0.825
POLR2C	0.902
POLR2C	0.902
MMP15	0.621
MMP15	0.621
PLAT	0.585
PLAT	0.585
NEFM	0.572
NEFM	0.572
POLR2I	0.9
POLR2I	0.9
TGFB1	0.765
TGFB1	0.765
PIK3R2	0.926
PIK3R2	0.926
HGF	0.904
HGF	0.904
SERPINE1	0.734
SERPINE1	0.734
CSF3	0.673
CSF3	0.673
WNT3	0.502
WNT3	0.502
CCL2	0.67
CCL2	0.67
COL1A1	0.699
COL1A1	0.699
VTN	0.746
VTN	0.746
IBSP	0.713
IBSP	0.713
IL2	0.57
IL2	0.57
CCND1	0.789
CCND1	0.789
KITLG	0.702
KITLG	0.702
MYF5	0.475
MYF5	0.475
FGF6	0.916
FGF6	0.916
IFNG	0.706
IFNG	0.706
GAPDH	0.734
GAPDH	0.734
NANOG	0.986
NANOG	0.986
FGFR1OP2	0.917
FGFR1OP2	0.917
MAPK14	0.627
MAPK14	0.627
ISL1	0.553
ISL1	0.553
HBEGF	0.782
HBEGF	0.782
LOX	0.484
LOX	0.484
SPARC	0.635
SPARC	0.635
IL4	0.591
IL4	0.591
IL5	0.53
IL5	0.53
CRBN	0.624
CRBN	0.624
AZU1	0.471
AZU1	0.471
ODC1	0.573
ODC1	0.573
MMP8	0.67
MMP8	0.67
ABCG2	0.529
ABCG2	0.529
FGF23	0.927
FGF23	0.927
TGFB3	0.733
TGFB3	0.733
HOXB7	0.643
HOXB7	0.643
DUSP1	0.534
DUSP1	0.534
EGR1	0.703
EGR1	0.703
FLT3	0.834
FLT3	0.834
MYOG	0.716
MYOG	0.716
TWIST1	0.688
TWIST1	0.688
TNFAIP6	0.741
TNFAIP6	0.741
PI3	0.505
PI3	0.505
PLCG1	0.923
PLCG1	0.923
SNAI1	0.536
SNAI1	0.536
EFNB2	0.666
EFNB2	0.666
BMP4	0.831
BMP4	0.831
SOX9	0.773
SOX9	0.773
FLRT1	0.901
FLRT1	0.901
KLF2	0.484
KLF2	0.484
LIF	0.786
LIF	0.786
DLL4	0.485
DLL4	0.485
MYOD1	0.592
MYOD1	0.592
EPO	0.602
EPO	0.602
MNX1	0.566
MNX1	0.566
JAG1	0.514
JAG1	0.514
KRAS	0.952
KRAS	0.952
LYVE1	0.671
LYVE1	0.671
CHL1	0.479
CHL1	0.479
FST	0.521
FST	0.521
NARS	0.469
NARS	0.469
PDGFRA	0.913
PDGFRA	0.913
KLB	0.92
KLB	0.92
NT5E	0.666
NT5E	0.666
MIP	0.466
MIP	0.466
WNT10A	0.61
WNT10A	0.61
ENPP2	0.526
ENPP2	0.526
POU5F1	0.979
POU5F1	0.979
FGFBP2	0.911
FGFBP2	0.911
SULF1	0.47
SULF1	0.47
MMP7	0.724
MMP7	0.724
MMP20	0.587
MMP20	0.587
MMP27	0.629
MMP27	0.629
MMP13	0.723
MMP13	0.723
THBS1	0.871
THBS1	0.871
ITGAV	0.934
ITGAV	0.934
GALC	0.559
GALC	0.559
VWF	0.691
VWF	0.691
CDH1	0.795
CDH1	0.795
PDGFRB	0.942
PDGFRB	0.942
FLT4	0.87
FLT4	0.87
SMAD2	0.732
SMAD2	0.732
CSNK2A2	0.464
CSNK2A2	0.464
KAL1	0.946
KAL1	0.946
TIMP2	0.571
TIMP2	0.571
GAB1	0.917
GAB1	0.917
MAPK3	0.97
MAPK3	0.97
IL1A	0.541
IL1A	0.541
IL1B	0.815
IL1B	0.815
SELP	0.459
SELP	0.459
EPCAM	0.513
EPCAM	0.513
IL7	0.551
IL7	0.551
KDR	0.969
KDR	0.969
PIK3CA	0.926
PIK3CA	0.926
CBL	0.915
CBL	0.915
MCAM	0.742
MCAM	0.742
GPC1	0.972
GPC1	0.972
NID1	0.491
NID1	0.491
