interactor	score
MYC	0.54
PGF	0.573
PGF	0.573
PECAM1	0.584
PECAM1	0.584
CTGF	0.587
CTGF	0.587
SLC20A2	0.59
SLC20A2	0.59
INSRR	0.6
INSRR	0.6
IL13RA2	0.6
IL13RA2	0.6
IL11RA	0.6
IL11RA	0.6
IL12RB1	0.6
IL12RB1	0.6
IL21R	0.6
IL21R	0.6
CSF3R	0.601
CSF3R	0.601
CRLF2	0.605
CRLF2	0.605
IL13RA1	0.605
IL13RA1	0.605
IL2RG	0.606
IL2RG	0.606
PRLR	0.61
PRLR	0.61
IFNAR2	0.612
IFNAR2	0.612
GHR	0.616
GHR	0.616
CNTFR	0.619
CNTFR	0.619
IL4R	0.622
IL4R	0.622
IL6ST	0.627
IL6ST	0.627
LEPR	0.632
LEPR	0.632
IFNGR1	0.633
IFNGR1	0.633
IL2RA	0.635
IL2RA	0.635
HIF1A	0.641
HIF1A	0.641
IL6R	0.653
IL6R	0.653
ANGPT1	0.658
ANGPT1	0.658
NTRK1	0.659
NTRK1	0.659
EPHA2	0.66
EPHA2	0.66
CSF2RA	0.661
CSF2RA	0.661
IL5RA	0.664
IL5RA	0.664
MPL	0.678
MPL	0.678
CSF2RB	0.69
CSF2RB	0.69
FGF1	0.697
FGF1	0.697
ERBB4	0.723
ERBB4	0.723
FGFR3	0.742
FGFR3	0.742
FGFR2	0.787
FGFR2	0.787
FGFR1	0.813
FGFR1	0.813
TEK	0.878
TEK	0.878
INS	0.884
INS	0.884
VTI1B	0.9
VTI1B	0.9
COL9A3	0.9
COL9A3	0.9
MAGED2	0.9
MAGED2	0.9
F5	0.9
F5	0.9
ORM2	0.9
ORM2	0.9
DNM2	0.9
DNM2	0.9
ACTN2	0.9
ACTN2	0.9
AHSG	0.9
AHSG	0.9
COL9A1	0.9
COL9A1	0.9
ARPC4	0.9
ARPC4	0.9
NHLRC2	0.9
NHLRC2	0.9
SCCPDH	0.9
SCCPDH	0.9
ARPC1B	0.9
ARPC1B	0.9
GRB10	0.9
GRB10	0.9
COL9A2	0.9
COL9A2	0.9
ACTN1	0.9
ACTN1	0.9
MLLT4	0.9
MLLT4	0.9
TEX264	0.9
TEX264	0.9
PIK3R6	0.9
PIK3R6	0.9
ACTR2	0.9
ACTR2	0.9
APOOL	0.9
APOOL	0.9
TOR4A	0.9
TOR4A	0.9
FAM49B	0.9
FAM49B	0.9
MMRN1	0.9
MMRN1	0.9
COL4A5	0.902
COL4A5	0.902
QSOX1	0.902
QSOX1	0.902
COL6A6	0.902
COL6A6	0.902
TMSB4X	0.902
TMSB4X	0.902
ALDOA	0.902
ALDOA	0.902
LEFTY2	0.903
LEFTY2	0.903
RAPGEF1	0.903
RAPGEF1	0.903
THBS3	0.903
THBS3	0.903
GRB7	0.904
GRB7	0.904
PROS1	0.904
PROS1	0.904
PTPRJ	0.904
PTPRJ	0.904
F8	0.904
F8	0.904
HCK	0.905
HCK	0.905
THBS4	0.905
THBS4	0.905
SLC9A3R2	0.906
SLC9A3R2	0.906
COL4A4	0.907
COL4A4	0.907
PTPN1	0.907
PTPN1	0.907
SOS1	0.908
SOS1	0.908
LYN	0.908
LYN	0.908
RAC1	0.908
RAC1	0.908
NCK1	0.91
NCK1	0.91
FYN	0.91
FYN	0.91
LCK	0.911
LCK	0.911
YES1	0.911
YES1	0.911
GAS6	0.912
GAS6	0.912
DOCK4	0.912
DOCK4	0.912
STAT5A	0.914
STAT5A	0.914
COL4A2	0.915
COL4A2	0.915
SERPINA1	0.915
SERPINA1	0.915
BCAR1	0.916
BCAR1	0.916
SHC1	0.916
SHC1	0.916
COL4A3	0.916
COL4A3	0.916
PIK3R1	0.916
PIK3R1	0.916
COL6A1	0.917
COL6A1	0.917
FGG	0.917
FGG	0.917
THBS2	0.917
THBS2	0.917
JAK2	0.917
JAK2	0.917
FGR	0.917
FGR	0.917
CFD	0.918
CFD	0.918
NRAS	0.918
NRAS	0.918
FURIN	0.919
FURIN	0.919
CRKL	0.92
CRKL	0.92
STAT1	0.921
STAT1	0.921
GRB2	0.921
GRB2	0.921
PTPN11	0.922
PTPN11	0.922
ITGB3	0.923
ITGB3	0.923
COL4A1	0.925
COL4A1	0.925
SPP1	0.927
SPP1	0.927
PIK3CG	0.927
PIK3CG	0.927
PDGFA	0.936
PDGFA	0.936
IGF2	0.939
IGF2	0.939
TGFB2	0.941
TGFB2	0.941
PTEN	0.942
PTEN	0.942
ABL1	0.943
ABL1	0.943
SRC	0.947
SRC	0.947
FN1	0.949
FN1	0.949
AKT1	0.953
AKT1	0.953
PDGFC	0.954
PDGFC	0.954
VEGFC	0.954
VEGFC	0.954
HRAS	0.965
HRAS	0.965
HSPG2	0.97
HSPG2	0.97
PDGFD	0.978
PDGFD	0.978
VEGFA	0.988
VEGFA	0.988
SEMA3F	0.256
SEMA3F	0.256
GABARAPL2	0.358
GABARAPL2	0.358
VASH1	0.28
VASH1	0.28
FGF4	0.312
FGF4	0.312
NGFR	0.672
NGFR	0.672
CA12	0.275
CA12	0.275
PLOD1	0.275
PLOD1	0.275
REM1	0.325
REM1	0.325
MAPK1	0.276
MAPK1	0.276
IL2RB	0.675
IL2RB	0.675
TIMP1	0.937
TIMP1	0.937
MMP2	0.428
MMP2	0.428
RASL12	0.386
RASL12	0.386
PAG1	0.9
PAG1	0.9
CLASRP	0.313
CLASRP	0.313
TGFB1	0.95
TGFB1	0.95
EPOR	0.651
EPOR	0.651
PIK3R2	0.909
PIK3R2	0.909
HGF	0.946
HGF	0.946
PDAP1	0.726
PDAP1	0.726
WASL	0.9
WASL	0.9
SERPINE1	0.937
SERPINE1	0.937
CSF3	0.33
CSF3	0.33
CCL2	0.46
CCL2	0.46
COL1A1	0.775
COL1A1	0.775
IL2	0.297
IL2	0.297
CCND1	0.371
CCND1	0.371
IL10RA	0.631
IL10RA	0.631
KITLG	0.427
KITLG	0.427
GLI1	0.256
GLI1	0.256
ARPC3	0.902
ARPC3	0.902
FGF6	0.323
FGF6	0.323
IFNG	0.265
IFNG	0.265
GAPDH	0.448
GAPDH	0.448
MAPK14	0.37
MAPK14	0.37
LAMA4	0.269
LAMA4	0.269
HBEGF	0.416
HBEGF	0.416
LOX	0.368
LOX	0.368
SPARC	0.95
SPARC	0.95
IL4	0.294
IL4	0.294
SEMA3G	0.266
SEMA3G	0.266
HRG	0.906
HRG	0.906
NCK2	0.9
NCK2	0.9
DOK1	0.9
DOK1	0.9
TGFB3	0.931
TGFB3	0.931
EGR1	0.349
EGR1	0.349
FLT3	0.744
FLT3	0.744
TWIST1	0.256
TWIST1	0.256
SRGN	0.902
SRGN	0.902
LRP1	0.948
LRP1	0.948
PLCG1	0.918
PLCG1	0.918
SNAI1	0.323
SNAI1	0.323
IL9R	0.6
IL9R	0.6
EFNB2	0.445
EFNB2	0.445
BMP4	0.29
BMP4	0.29
GLTSCR2	0.307
GLTSCR2	0.307
PTPN12	0.9
PTPN12	0.9
DLL4	0.516
DLL4	0.516
ISLR	0.9
ISLR	0.9
CD68	0.27
CD68	0.27
ATP1B2	0.3
ATP1B2	0.3
EGLN3	0.265
EGLN3	0.265
ART1	0.379
ART1	0.379
RAF1	0.296
RAF1	0.296
CNN1	0.256
CNN1	0.256
APOE	0.267
APOE	0.267
ACTN4	0.9
ACTN4	0.9
EPO	0.325
EPO	0.325
LAMA5	0.371
LAMA5	0.371
DNAJB1	0.279
DNAJB1	0.279
SERPINF1	0.258
SERPINF1	0.258
JAG1	0.406
JAG1	0.406
KRAS	0.939
KRAS	0.939
LYVE1	0.538
LYVE1	0.538
VHL	0.266
VHL	0.266
PDGFRA	0.98
PDGFRA	0.98
CDK4	0.29
CDK4	0.29
MDM2	0.366
MDM2	0.366
BLK	0.904
BLK	0.904
ORM1	0.9
ORM1	0.9
THBS1	0.959
THBS1	0.959
ITGAV	0.917
ITGAV	0.917
VWF	0.94
VWF	0.94
IPO5	0.347
IPO5	0.347
CDH1	0.347
CDH1	0.347
PDGFRB	0.998
PDGFRB	0.998
FLT4	0.912
FLT4	0.912
SMAD7	0.3
SMAD7	0.3
SMAD2	0.409
SMAD2	0.409
IL12RB2	0.603
IL12RB2	0.603
SLC27A6	0.256
SLC27A6	0.256
SLC9A3R1	0.9
SLC9A3R1	0.9
TIMP2	0.283
TIMP2	0.283
GAB1	0.9
GAB1	0.9
MAPK3	0.43
MAPK3	0.43
EEF2K	0.345
EEF2K	0.345
A1BG	0.9
A1BG	0.9
ACTR3	0.9
ACTR3	0.9
NOX4	0.297
NOX4	0.297
IL1A	0.309
IL1A	0.309
IL1B	0.398
IL1B	0.398
IL27RA	0.6
IL27RA	0.6
NOTCH3	0.381
NOTCH3	0.381
LIFR	0.619
LIFR	0.619
P4HA1	0.273
P4HA1	0.273
EPAS1	0.276
EPAS1	0.276
KDR	0.935
KDR	0.935
PIK3CA	0.918
PIK3CA	0.918
CBL	0.904
CBL	0.904
MCAM	0.326
MCAM	0.326
FGF2	0.684
FGF2	0.684
THRA	0.294
THRA	0.294
STAT3	0.937
STAT3	0.937
ICAM1	0.328
ICAM1	0.328
F13A1	0.902
F13A1	0.902
KNG1	0.91
KNG1	0.91
EGF	0.957
EGF	0.957
SEMA3A	0.271
SEMA3A	0.271
NRP1	0.627
NRP1	0.627
COL6A5	0.9
COL6A5	0.9
WNT2	0.277
WNT2	0.277
TIMP3	0.266
TIMP3	0.266
GABARAPL1	0.38
GABARAPL1	0.38
ERBB3	0.763
ERBB3	0.763
SORD	0.296
SORD	0.296
FGF7	0.417
FGF7	0.417
IGF1R	0.733
IGF1R	0.733
MAP1LC3B	0.276
MAP1LC3B	0.276
ZNF174	0.351
ZNF174	0.351
CDH2	0.295
CDH2	0.295
TP53	0.531
TP53	0.531
ERBB2	0.813
ERBB2	0.813
IFNAR1	0.607
IFNAR1	0.607
IL22RA1	0.614
IL22RA1	0.614
RAB5A	0.918
RAB5A	0.918
OSMR	0.648
OSMR	0.648
RASA1	0.901
RASA1	0.901
PCYOX1L	0.9
PCYOX1L	0.9
EGFR	0.856
EGFR	0.856
NTRK2	0.653
NTRK2	0.653
NOTCH1	0.519
NOTCH1	0.519
HABP2	0.351
HABP2	0.351
SERPING1	0.9
SERPING1	0.9
PAK1	0.901
PAK1	0.901
FERMT3	0.901
FERMT3	0.901
MYCN	0.358
MYCN	0.358
FLT1	0.921
FLT1	0.921
PLOD2	0.271
PLOD2	0.271
BMP6	0.322
BMP6	0.322
THY1	0.301
THY1	0.301
OLA1	0.9
OLA1	0.9
APP	0.923
APP	0.923
CSF1R	0.812
CSF1R	0.812
KIT	0.822
KIT	0.822
PREX2	0.384
PREX2	0.384
PIK3CB	0.903
PIK3CB	0.903
IL10RB	0.61
IL10RB	0.61
IFNGR2	0.61
IFNGR2	0.61
SIM2	0.447
SIM2	0.447
FGFR4	0.753
FGFR4	0.753
ACOX1	0.282
ACOX1	0.282
STAT5B	0.914
STAT5B	0.914
WNT1	0.534
WNT1	0.534
VCAM1	0.344
VCAM1	0.344
ARPC5	0.9
ARPC5	0.9
TGFA	0.879
TGFA	0.879
COL6A3	0.912
COL6A3	0.912
ARPC2	0.9
ARPC2	0.9
ALB	0.938
ALB	0.938
CXCL5	0.277
CXCL5	0.277
PPBP	0.92
PPBP	0.92
PF4	0.919
PF4	0.919
EMCN	0.381
EMCN	0.381
CSF2	0.329
CSF2	0.329
IL22RA2	0.6
IL22RA2	0.6
SHH	0.345
SHH	0.345
COL1A2	0.267
COL1A2	0.267
NOS3	0.343
NOS3	0.343
FIGF	0.942
FIGF	0.942
HIF1AN	0.282
HIF1AN	0.282
C2	0.274
C2	0.274
MMP3	0.265
MMP3	0.265
STAT6	0.908
STAT6	0.908
COL6A2	0.917
COL6A2	0.917
CRK	0.919
CRK	0.919
ANGPTL4	0.308
ANGPTL4	0.308
PRDX2	0.284
PRDX2	0.284
MAP2K1	0.282
MAP2K1	0.282
BCL2L1	0.286
BCL2L1	0.286
IGF1	0.95
IGF1	0.95
PCSK9	0.464
PCSK9	0.464
INSR	0.62
INSR	0.62
GTPBP2	0.901
GTPBP2	0.901
COL3A1	0.273
COL3A1	0.273
IL13	0.266
IL13	0.266
S1PR1	0.919
S1PR1	0.919
CXCL10	0.309
CXCL10	0.309
ALCAM	0.387
ALCAM	0.387
FGB	0.917
FGB	0.917
IL7R	0.6
IL7R	0.6
FOS	0.525
FOS	0.525
FGA	0.925
FGA	0.925
CXCL8	0.454
CXCL8	0.454
GABARAP	0.38
GABARAP	0.38
CD248	0.264
CD248	0.264
MMP14	0.317
MMP14	0.317
PLG	0.931
PLG	0.931
CD34	0.453
CD34	0.453
KRT2	0.266
KRT2	0.266
CASP3	0.313
CASP3	0.313
VEGFB	0.918
VEGFB	0.918
PTPN2	0.902
PTPN2	0.902
CSPG4	0.388
CSPG4	0.388
SPHK1	0.915
SPHK1	0.915
ANGPT2	0.623
ANGPT2	0.623
IL20RA	0.6
IL20RA	0.6
CLU	0.903
CLU	0.903
MET	0.73
MET	0.73
IL23R	0.672
IL23R	0.672
FGF8	0.338
FGF8	0.338
SERPINF2	0.905
SERPINF2	0.905
FGF13	0.566
FGF13	0.566
MMP1	0.297
MMP1	0.297
SOX2	0.275
SOX2	0.275
A2M	0.932
A2M	0.932
PENK	0.264
PENK	0.264
GJC3	0.309
GJC3	0.309
SRRM1	0.294
SRRM1	0.294
APOBEC3B	0.364
APOBEC3B	0.364
CSF1	0.403
CSF1	0.403
IFNLR1	0.61
IFNLR1	0.61
IL3RA	0.66
IL3RA	0.66
IL20RB	0.603
IL20RB	0.603
