interactor	score
IFNAR1	0.46
FCGR2A	0.482
FCGR2A	0.482
ACKR3	0.945
ACKR3	0.945
GZMA	0.752
GZMA	0.752
IL9	0.773
IL9	0.773
NFKBIE	0.438
NFKBIE	0.438
IFNA1	0.511
IFNA1	0.511
CTF1	0.434
CTF1	0.434
ADRA2A	0.906
ADRA2A	0.906
IL18	0.717
IL18	0.717
MCHR2	0.9
MCHR2	0.9
LY96	0.433
LY96	0.433
APP	0.921
APP	0.921
CSF1R	0.48
CSF1R	0.48
ADCY8	0.902
ADCY8	0.902
CXCL13	0.967
CXCL13	0.967
SST	0.906
SST	0.906
HTR5A	0.9
HTR5A	0.9
S100B	0.624
S100B	0.624
NCR1	0.428
NCR1	0.428
CXCR5	0.982
CXCR5	0.982
CCR2	0.988
CCR2	0.988
CCR5	0.999
CCR5	0.999
CXCL16	0.963
CXCL16	0.963
TNFSF12	0.618
TNFSF12	0.618
SSTR5	0.9
SSTR5	0.9
ADCY9	0.901
ADCY9	0.901
GNG3	0.9
GNG3	0.9
VCAM1	0.697
VCAM1	0.697
REL	0.45
REL	0.45
IGFBP7	0.462
IGFBP7	0.462
CXCR1	0.965
CXCR1	0.965
ALB	0.602
ALB	0.602
CXCL3	0.967
CXCL3	0.967
CXCL5	0.975
CXCL5	0.975
PPBP	0.973
PPBP	0.973
PF4	0.99
PF4	0.99
CCR1	0.993
CCR1	0.993
CAMP	0.461
CAMP	0.461
IL15	0.785
IL15	0.785
TLR3	0.705
TLR3	0.705
IL3	0.687
IL3	0.687
CSF2	0.858
CSF2	0.858
ADCY1	0.9
ADCY1	0.9
DEFA4	0.447
DEFA4	0.447
OXGR1	0.904
OXGR1	0.904
HPRT1	0.422
HPRT1	0.422
GALR1	0.9
GALR1	0.9
MMP3	0.702
MMP3	0.702
STAT6	0.466
STAT6	0.466
NOD2	0.495
NOD2	0.495
GNG8	0.9
GNG8	0.9
PNOC	0.903
PNOC	0.903
C3AR1	0.935
C3AR1	0.935
RNASE3	0.523
RNASE3	0.523
KLF13	0.67
KLF13	0.67
CLEC7A	0.442
CLEC7A	0.442
IGF1	0.471
IGF1	0.471
INSL5	0.9
INSL5	0.9
MTNR1A	0.9
MTNR1A	0.9
IL16	0.687
IL16	0.687
RNASE2	0.468
RNASE2	0.468
CTLA4	0.603
CTLA4	0.603
IL13	0.825
IL13	0.825
GNB2	0.9
GNB2	0.9
S1PR1	0.922
S1PR1	0.922
CXCL10	0.995
CXCL10	0.995
NMUR1	0.904
NMUR1	0.904
IL7R	0.498
IL7R	0.498
GPR37	0.9
GPR37	0.9
CXCL8	0.993
CXCL8	0.993
CXCL11	0.981
CXCL11	0.981
P2RY12	0.924
P2RY12	0.924
HTR1E	0.9
HTR1E	0.9
P2RY14	0.904
P2RY14	0.904
CCL19	0.919
CCL19	0.919
TLR10	0.64
TLR10	0.64
CD34	0.492
CD34	0.492
XCR1	0.748
XCR1	0.748
PCP2	0.9
PCP2	0.9
CASP3	0.455
CASP3	0.455
ADCY6	0.9
ADCY6	0.9
EMR1	0.477
EMR1	0.477
TLR8	0.678
TLR8	0.678
ADCY4	0.9
ADCY4	0.9
LEP	0.53
LEP	0.53
GNAI2	0.919
GNAI2	0.919
CD209	0.498
CD209	0.498
STAT2	0.654
STAT2	0.654
HTR1A	0.901
HTR1A	0.901
CXCR2	0.968
CXCR2	0.968
P2RY13	0.908
P2RY13	0.908
IL17RA	0.438
IL17RA	0.438
F2R	0.549
F2R	0.549
FGF13	0.435
FGF13	0.435
MMP1	0.515
MMP1	0.515
HTR1F	0.9
HTR1F	0.9
PENK	0.902
PENK	0.902
CD28	0.563
CD28	0.563
CCR8	0.957
CCR8	0.957
NOS2	0.526
NOS2	0.526
CSF1	0.687
CSF1	0.687
TAS2R60	0.9
TAS2R60	0.9
LPAR5	0.904
LPAR5	0.904
DEFA3	0.474
DEFA3	0.474
S1PR5	0.912
S1PR5	0.912
RXFP3	0.9
RXFP3	0.9
SOCS1	0.453
SOCS1	0.453
GALR2	0.9
GALR2	0.9
TBK1	0.509
TBK1	0.509
IFNL1	0.443
IFNL1	0.443
NPW	0.9
NPW	0.9
NPBWR1	0.903
NPBWR1	0.903
SOCS3	0.453
SOCS3	0.453
SELE	0.635
SELE	0.635
TBX1	0.443
TBX1	0.443
TAS1R1	0.9
TAS1R1	0.9
CD86	0.691
CD86	0.691
PMCH	0.912
PMCH	0.912
CCR10	0.939
CCR10	0.939
NPY2R	0.916
NPY2R	0.916
CCR4	0.968
CCR4	0.968
NPB	0.9
NPB	0.9
PTGDR2	0.926
PTGDR2	0.926
MX2	0.464
MX2	0.464
TAS2R42	0.9
TAS2R42	0.9
F3	0.431
F3	0.431
GNG2	0.9
GNG2	0.9
ANG	0.47
ANG	0.47
OPRL1	0.922
OPRL1	0.922
CXCL14	0.567
CXCL14	0.567
NLRP3	0.56
NLRP3	0.56
IL17F	0.472
IL17F	0.472
TSLP	0.491
TSLP	0.491
FPR3	0.916
FPR3	0.916
SLPI	0.497
SLPI	0.497
OAS2	0.471
OAS2	0.471
HRH3	0.901
HRH3	0.901
ADCY2	0.9
ADCY2	0.9
GNAI1	0.9
GNAI1	0.9
GPR18	0.916
GPR18	0.916
GPR29	0.621
GPR29	0.621
GRM8	0.9
GRM8	0.9
IL17A	0.824
IL17A	0.824
TAS1R3	0.9
TAS1R3	0.9
HMGB1	0.425
HMGB1	0.425
FN1	0.556
FN1	0.556
C5AR1	0.942
C5AR1	0.942
PIGR	0.512
PIGR	0.512
PTGER3	0.918
PTGER3	0.918
ITGAL	0.544
ITGAL	0.544
ARG1	0.495
ARG1	0.495
IRF5	0.65
IRF5	0.65
CCRL2	0.669
CCRL2	0.669
SSTR2	0.901
SSTR2	0.901
CCR9	0.947
CCR9	0.947
GRM7	0.9
GRM7	0.9
CX3CR1	0.965
CX3CR1	0.965
FCGR2B	0.503
FCGR2B	0.503
CCL20	0.979
CCL20	0.979
CD163	0.552
CD163	0.552
PYY	0.906
PYY	0.906
DPP4	0.629
DPP4	0.629
TLR9	0.676
TLR9	0.676
STAT1	0.797
STAT1	0.797
CCL28	0.928
CCL28	0.928
NPY1R	0.916
NPY1R	0.916
DRD2	0.903
DRD2	0.903
CXCL9	0.991
CXCL9	0.991
TLR1	0.672
TLR1	0.672
SUCNR1	0.902
SUCNR1	0.902
GRM3	0.9
GRM3	0.9
AGT	0.948
AGT	0.948
GPR31	0.904
GPR31	0.904
ADORA1	0.917
ADORA1	0.917
VIP	0.588
VIP	0.588
GPR37L1	0.9
GPR37L1	0.9
PTGS2	0.575
PTGS2	0.575
FASLG	0.558
FASLG	0.558
ACKR1	0.695
ACKR1	0.695
CD1C	0.48
CD1C	0.48
CD1D	0.454
CD1D	0.454
RXFP4	0.9
RXFP4	0.9
IL6R	0.501
IL6R	0.501
CD2	0.681
CD2	0.681
CNR1	0.918
CNR1	0.918
NGF	0.45
NGF	0.45
ADORA3	0.92
ADORA3	0.92
NPBWR2	0.902
NPBWR2	0.902
GNAI3	0.9
GNAI3	0.9
HTR1B	0.9
HTR1B	0.9
IRAK1	0.452
IRAK1	0.452
GBP5	0.454
GBP5	0.454
CD40LG	0.818
CD40LG	0.818
GNG5	0.902
GNG5	0.902
GNG12	0.9
GNG12	0.9
JUN	0.897
JUN	0.897
IFIT1	0.569
IFIT1	0.569
IFIT3	0.447
IFIT3	0.447
IFIT2	0.527
IFIT2	0.527
AGTR2	0.947
AGTR2	0.947
CD40	0.688
CD40	0.688
MMP9	0.801
MMP9	0.801
SDC4	0.947
SDC4	0.947
LCN2	0.429
LCN2	0.429
PIM1	0.471
PIM1	0.471
CXCR3	0.983
CXCR3	0.983
PTAFR	0.594
PTAFR	0.594
TLR4	0.832
TLR4	0.832
GNG10	0.9
GNG10	0.9
NPY4R	0.902
NPY4R	0.902
LPAR1	0.906
LPAR1	0.906
CNR2	0.92
CNR2	0.92
P2RY4	0.901
P2RY4	0.901
HTR1D	0.9
HTR1D	0.9
GPSM3	0.909
GPSM3	0.909
TAS1R2	0.9
TAS1R2	0.9
SYK	0.624
SYK	0.624
S1PR3	0.917
S1PR3	0.917
TNFSF13B	0.508
TNFSF13B	0.508
AIF1	0.474
AIF1	0.474
FOXP3	0.769
FOXP3	0.769
TNFRSF1B	0.582
TNFRSF1B	0.582
GPR183	0.918
GPR183	0.918
NMS	0.9
NMS	0.9
MOG	0.429
MOG	0.429
ANXA1	0.951
ANXA1	0.951
GABBR1	0.9
GABBR1	0.9
CORT	0.919
CORT	0.919
CYBB	0.64
CYBB	0.64
OXER1	0.903
OXER1	0.903
CD83	0.492
CD83	0.492
GATA3	0.429
GATA3	0.429
EDN1	0.448
EDN1	0.448
ISG15	0.553
ISG15	0.553
DDX58	0.65
DDX58	0.65
IL2RA	0.601
IL2RA	0.601
IFNB1	0.8
IFNB1	0.8
TLR7	0.692
TLR7	0.692
SDC1	0.952
SDC1	0.952
IL33	0.56
IL33	0.56
CD274	0.572
CD274	0.572
KLRD1	0.503
KLRD1	0.503
RSAD2	0.511
RSAD2	0.511
GNG7	0.9
GNG7	0.9
TAS2R1	0.9
TAS2R1	0.9
DRD3	0.902
DRD3	0.902
HCAR2	0.918
HCAR2	0.918
CCL25	0.964
CCL25	0.964
TAS2R19	0.9
TAS2R19	0.9
TAS2R31	0.9
TAS2R31	0.9
TAS2R13	0.9
TAS2R13	0.9
GNG4	0.9
GNG4	0.9
GPR55	0.906
GPR55	0.906
STAT4	0.487
STAT4	0.487
GRB2	0.472
GRB2	0.472
ADCY7	0.903
ADCY7	0.903
PSAP	0.9
PSAP	0.9
GRM2	0.9
GRM2	0.9
SPP1	0.482
SPP1	0.482
MAPK8	0.559
MAPK8	0.559
CXCL1	0.986
CXCL1	0.986
IL4R	0.433
IL4R	0.433
CXCL12	0.981
CXCL12	0.981
GPER1	0.905
GPER1	0.905
INS	0.558
INS	0.558
IRF7	0.663
IRF7	0.663
ITGB2	0.446
ITGB2	0.446
GNAT3	0.9
GNAT3	0.9
MX1	0.595
MX1	0.595
TNFSF11	0.473
TNFSF11	0.473
CMKBR6	0.858
CMKBR6	0.858
POMC	0.912
POMC	0.912
RELA	0.898
RELA	0.898
NPY	0.917
NPY	0.917
SAA1	0.935
SAA1	0.935
APOBEC3G	0.466
APOBEC3G	0.466
ELAVL1	0.437
ELAVL1	0.437
GPSM2	0.901
GPSM2	0.901
IL6	0.934
IL6	0.934
ADRA2C	0.905
ADRA2C	0.905
TAS2R41	0.9
TAS2R41	0.9
TAS2R40	0.9
TAS2R40	0.9
IL1R1	0.53
IL1R1	0.53
CD8A	0.647
CD8A	0.647
CXCR4	0.983
CXCR4	0.983
OAS1	0.485
OAS1	0.485
HCAR1	0.906
HCAR1	0.906
TLR6	0.656
TLR6	0.656
ADIPOQ	0.478
ADIPOQ	0.478
APLN	0.902
APLN	0.902
GPSM1	0.9
GPSM1	0.9
OPRM1	0.926
OPRM1	0.926
LPAR3	0.903
LPAR3	0.903
CXCR6	0.96
CXCR6	0.96
RLN3	0.9
RLN3	0.9
PRF1	0.688
PRF1	0.688
CD44	0.54
CD44	0.54
TNF	0.94
TNF	0.94
CHRM2	0.9
CHRM2	0.9
CCL24	0.597
CCL24	0.597
MYD88	0.79
MYD88	0.79
MAVS	0.443
MAVS	0.443
LTA	0.481
LTA	0.481
TAS2R39	0.9
TAS2R39	0.9
CHRM4	0.9
CHRM4	0.9
ITPKB	0.442
ITPKB	0.442
PTPRC	0.678
PTPRC	0.678
IL10	0.993
IL10	0.993
ACKR2	0.7
ACKR2	0.7
ENSG00000173366	0.588
ENSG00000173366	0.588
ADCY5	0.9
ADCY5	0.9
ERVW-1	0.511
ERVW-1	0.511
CASR	0.906
CASR	0.906
DDX41	0.535
DDX41	0.535
NPY5R	0.902
NPY5R	0.902
TAS2R50	0.9
TAS2R50	0.9
GNGT2	0.907
GNGT2	0.907
CXCL2	0.981
CXCL2	0.981
IKBKB	0.431
IKBKB	0.431
IDO1	0.56
IDO1	0.56
TAS2R43	0.9
TAS2R43	0.9
IL32	0.471
IL32	0.471
CASP1	0.583
CASP1	0.583
TRAF6	0.478
TRAF6	0.478
TAS2R46	0.9
TAS2R46	0.9
HCAR3	0.908
HCAR3	0.908
CD19	0.536
CD19	0.536
PDYN	0.903
PDYN	0.903
GRM4	0.901
GRM4	0.901
TLR5	0.648
TLR5	0.648
CCR3	0.992
CCR3	0.992
TAS2R20	0.9
TAS2R20	0.9
ITGAM	0.723
ITGAM	0.723
TAS2R14	0.9
TAS2R14	0.9
GPR17	0.904
GPR17	0.904
LPAR2	0.907
LPAR2	0.907
TAS2R30	0.9
TAS2R30	0.9
TAS2R38	0.9
TAS2R38	0.9
BDKRB2	0.903
BDKRB2	0.903
AKT1	0.548
AKT1	0.548
ITGAX	0.711
ITGAX	0.711
MRC1	0.542
MRC1	0.542
PECAM1	0.512
PECAM1	0.512
MMP12	0.432
MMP12	0.432
PPY	0.9
PPY	0.9
S1PR2	0.917
S1PR2	0.917
SARM1	0.468
SARM1	0.468
FPR2	0.935
FPR2	0.935
FLT3LG	0.437
FLT3LG	0.437
FPR1	0.931
FPR1	0.931
IRF3	0.792
IRF3	0.792
CXCL17	0.524
CXCL17	0.524
NELFCD	0.445
NELFCD	0.445
