interactor	score
NPBWR1	0.9
NPBWR1	0.9
NMS	0.9
NMS	0.9
NPY4R	0.9
NPY4R	0.9
APLN	0.9
APLN	0.9
NMUR1	0.9
NMUR1	0.9
GNG7	0.9
GNG7	0.9
HTR1F	0.9
HTR1F	0.9
TAS2R50	0.9
TAS2R50	0.9
RXFP3	0.9
RXFP3	0.9
CHRM2	0.9
CHRM2	0.9
GALR2	0.9
GALR2	0.9
TAS2R39	0.9
TAS2R39	0.9
PYY	0.9
PYY	0.9
HTR1D	0.9
HTR1D	0.9
TAS2R31	0.9
TAS2R31	0.9
GNG12	0.9
GNG12	0.9
TAS2R1	0.9
TAS2R1	0.9
GNAI3	0.9
GNAI3	0.9
GPSM2	0.9
GPSM2	0.9
SSTR3	0.9
SSTR3	0.9
ADCY4	0.9
ADCY4	0.9
GNAT3	0.9
GNAT3	0.9
GABBR1	0.9
GABBR1	0.9
GRM4	0.9
GRM4	0.9
ADRA2B	0.9
ADRA2B	0.9
HRH3	0.9
HRH3	0.9
ADCY5	0.9
ADCY5	0.9
NPBWR2	0.9
NPBWR2	0.9
GRM8	0.9
GRM8	0.9
TAS1R2	0.9
TAS1R2	0.9
TAS2R20	0.9
TAS2R20	0.9
GNG4	0.9
GNG4	0.9
TAS2R13	0.9
TAS2R13	0.9
HTR1B	0.9
HTR1B	0.9
LPAR5	0.9
LPAR5	0.9
GRM7	0.9
GRM7	0.9
NPB	0.9
NPB	0.9
GPR37L1	0.9
GPR37L1	0.9
P2RY4	0.9
P2RY4	0.9
PPY	0.9
PPY	0.9
ADCY6	0.9
ADCY6	0.9
PCP2	0.9
PCP2	0.9
TAS1R1	0.9
TAS1R1	0.9
LPAR2	0.9
LPAR2	0.9
TAS2R41	0.9
TAS2R41	0.9
TAS2R38	0.9
TAS2R38	0.9
ADCY7	0.9
ADCY7	0.9
GNB1	0.9
GNB1	0.9
GPR37	0.9
GPR37	0.9
TAS2R43	0.9
TAS2R43	0.9
GNG10	0.9
GNG10	0.9
TAS2R14	0.9
TAS2R14	0.9
NPW	0.9
NPW	0.9
NPY2R	0.9
NPY2R	0.9
RLN3	0.9
RLN3	0.9
PSAP	0.9
PSAP	0.9
ADCY2	0.9
ADCY2	0.9
GNAI1	0.9
GNAI1	0.9
TAS2R46	0.9
TAS2R46	0.9
TAS2R60	0.9
TAS2R60	0.9
GRM2	0.9
GRM2	0.9
OXER1	0.901
OXER1	0.901
LPAR1	0.901
LPAR1	0.901
GPER1	0.901
GPER1	0.901
GNG2	0.901
GNG2	0.901
TAS1R3	0.901
TAS1R3	0.901
HTR1E	0.901
HTR1E	0.901
LPAR3	0.902
LPAR3	0.902
GPR17	0.902
GPR17	0.902
BDKRB2	0.902
BDKRB2	0.902
DRD2	0.902
DRD2	0.902
DRD3	0.902
DRD3	0.902
GPR55	0.902
GPR55	0.902
DNM1	0.902
DNM1	0.902
CASR	0.903
CASR	0.903
APLNR	0.903
APLNR	0.903
CCL8	0.903
CCL8	0.903
GBP1	0.903
GBP1	0.903
PENK	0.903
PENK	0.903
GNGT2	0.904
GNGT2	0.904
PMCH	0.904
PMCH	0.904
HCAR1	0.904
HCAR1	0.904
GPSM3	0.905
GPSM3	0.905
GPR18	0.905
GPR18	0.905
S1PR5	0.906
S1PR5	0.906
P2RY14	0.906
P2RY14	0.906
OPRL1	0.906
OPRL1	0.906
CCL3	0.907
CCL3	0.907
NPY	0.908
NPY	0.908
S1PR2	0.908
S1PR2	0.908
SUCNR1	0.908
SUCNR1	0.908
AGTR2	0.908
AGTR2	0.908
OPRM1	0.91
OPRM1	0.91
GPR31	0.91
GPR31	0.91
PTGDR2	0.91
PTGDR2	0.91
P2RY13	0.91
P2RY13	0.91
CNR2	0.91
CNR2	0.91
S1PR3	0.91
S1PR3	0.91
CNR1	0.91
CNR1	0.91
ARRB1	0.911
ARRB1	0.911
ANXA1	0.911
ANXA1	0.911
P2RY12	0.912
P2RY12	0.912
ADORA1	0.913
ADORA1	0.913
HCAR3	0.915
HCAR3	0.915
POMC	0.915
POMC	0.915
PTGER3	0.915
PTGER3	0.915
GPSM1	0.915
GPSM1	0.915
HCAR2	0.916
HCAR2	0.916
ADORA3	0.917
ADORA3	0.917
FPR1	0.917
FPR1	0.917
FPR3	0.919
FPR3	0.919
AGT	0.921
AGT	0.921
MAP2K3	0.921
MAP2K3	0.921
FPR2	0.924
FPR2	0.924
CORT	0.925
CORT	0.925
CCL28	0.927
CCL28	0.927
CCR4	0.928
CCR4	0.928
C5AR1	0.928
C5AR1	0.928
GPR183	0.928
GPR183	0.928
CCR10	0.94
CCR10	0.94
SAA1	0.941
SAA1	0.941
CCL16	0.941
CCL16	0.941
CCR9	0.945
CCR9	0.945
MAP2K6	0.945
MAP2K6	0.945
STAT1	0.951
STAT1	0.951
CCR8	0.951
CCR8	0.951
CXCR6	0.954
CXCR6	0.954
CCL25	0.957
CCL25	0.957
CX3CR1	0.957
CX3CR1	0.957
CXCR2	0.965
CXCR2	0.965
CXCR4	0.965
CXCR4	0.965
CCL19	0.973
CCL19	0.973
CCL20	0.975
CCL20	0.975
CXCL12	0.976
CXCL12	0.976
CCL4L1	0.978
CCL4L1	0.978
CCR3	0.978
CCR3	0.978
CXCL2	0.979
CXCL2	0.979
CXCL8	0.987
CXCL8	0.987
CXCL1	0.987
CXCL1	0.987
CXCL11	0.988
CXCL11	0.988
CXCL9	0.988
CXCL9	0.988
IL10	0.991
IL10	0.991
CCL4	0.991
CCL4	0.991
CCL5	0.995
CCL5	0.995
CXCR3	0.997
CXCR3	0.997
CX3CL1	0.97
CX3CL1	0.97
HEBP1	0.9
HEBP1	0.9
TNFRSF1A	0.538
TNFRSF1A	0.538
DRD4	0.9
DRD4	0.9
TBX21	0.586
TBX21	0.586
LAG3	0.43
LAG3	0.43
MIF	0.477
MIF	0.477
USP18	0.639
USP18	0.639
MAPK1	0.45
MAPK1	0.45
HMOX1	0.65
HMOX1	0.65
GZMB	0.662
GZMB	0.662
BDKRB1	0.904
BDKRB1	0.904
NFKBIA	0.455
NFKBIA	0.455
TIMP1	0.568
TIMP1	0.568
CCL22	0.747
CCL22	0.747
CCL17	0.745
CCL17	0.745
RELB	0.453
RELB	0.453
HGF	0.68
HGF	0.68
SERPINE1	0.438
SERPINE1	0.438
C5	0.916
C5	0.916
MPO	0.477
MPO	0.477
CSF3	0.778
CSF3	0.778
CCL2	0.941
CCL2	0.941
CCL1	0.967
CCL1	0.967
CCL13	0.974
CCL13	0.974
CD38	0.464
CD38	0.464
CXCL6	0.933
CXCL6	0.933
PF4V1	0.602
PF4V1	0.602
NFKB1	0.439
NFKB1	0.439
IL2	0.788
IL2	0.788
IL10RA	0.497
IL10RA	0.497
CD69	0.585
CD69	0.585
IL23A	0.472
IL23A	0.472
OAS3	0.614
OAS3	0.614
IFNG	0.902
IFNG	0.902
GAPDH	0.635
GAPDH	0.635
GNB3	0.902
GNB3	0.902
MAPK14	0.561
MAPK14	0.561
GRM6	0.9
GRM6	0.9
IL4	0.799
IL4	0.799
IL5	0.787
IL5	0.787
GNB4	0.9
GNB4	0.9
EIF2AK2	0.436
EIF2AK2	0.436
OPRD1	0.904
OPRD1	0.904
SELL	0.576
SELL	0.576
TAS2R8	0.9
TAS2R8	0.9
KLRK1	0.497
KLRK1	0.497
TAS2R10	0.9
TAS2R10	0.9
TAS2R7	0.9
TAS2R7	0.9
TAS2R9	0.9
TAS2R9	0.9
TNFSF10	0.592
TNFSF10	0.592
TREM1	0.497
TREM1	0.497
IRF1	0.79
IRF1	0.79
C3	0.931
C3	0.931
S1PR4	0.909
S1PR4	0.909
CCR7	0.968
CCR7	0.968
TAS2R3	0.9
TAS2R3	0.9
TAS2R4	0.9
TAS2R4	0.9
TAS2R5	0.9
TAS2R5	0.9
GNG13	0.9
GNG13	0.9
TICAM1	0.449
TICAM1	0.449
GNG11	0.9
GNG11	0.9
GNGT1	0.9
GNGT1	0.9
MCHR1	0.9
MCHR1	0.9
GALR3	0.9
GALR3	0.9
TAS2R16	0.9
TAS2R16	0.9
ACKR4	0.442
ACKR4	0.442
CD68	0.592
CD68	0.592
DHX58	0.532
DHX58	0.532
BST2	0.447
BST2	0.447
TRIM21	0.431
TRIM21	0.431
SSTR4	0.9
SSTR4	0.9
CRP	0.559
CRP	0.559
NMUR2	0.9
NMUR2	0.9
CMPK2	0.48
CMPK2	0.48
HRH4	0.91
HRH4	0.91
MTNR1B	0.9
MTNR1B	0.9
OASL	0.824
OASL	0.824
RTP4	0.626
RTP4	0.626
IL1RN	0.65
IL1RN	0.65
GABBR2	0.9
GABBR2	0.9
CCL21	0.974
CCL21	0.974
CCL27	0.955
CCL27	0.955
TLR2	0.734
TLR2	0.734
ADCY3	0.903
ADCY3	0.903
GNB5	0.9
GNB5	0.9
MAPK3	0.479
MAPK3	0.479
ITGAE	0.448
ITGAE	0.448
IL1A	0.67
IL1A	0.67
IL1B	0.876
IL1B	0.876
IFIH1	0.869
IFIH1	0.869
SELP	0.476
SELP	0.476
IL7	0.745
IL7	0.745
NMU	0.9
NMU	0.9
CD80	0.698
CD80	0.698
HERC6	0.526
HERC6	0.526
HERC5	0.499
HERC5	0.499
IL21	0.542
IL21	0.542
FGF2	0.582
FGF2	0.582
IL11	0.446
IL11	0.446
STAT3	0.972
STAT3	0.972
ICAM1	0.732
ICAM1	0.732
KNG1	0.913
KNG1	0.913
VCAN	0.466
VCAN	0.466
EGF	0.559
EGF	0.559
OPRK1	0.906
OPRK1	0.906
GAL	0.905
GAL	0.905
ITIH4	0.625
ITIH4	0.625
CD27	0.435
CD27	0.435
SSTR1	0.9
SSTR1	0.9
IRF8	0.496
IRF8	0.496
NCOR1	0.47
NCOR1	0.47
IFNAR1	0.593
IFNAR1	0.593
FCGR2A	0.451
FCGR2A	0.451
ACKR3	0.946
ACKR3	0.946
GZMA	0.484
GZMA	0.484
IL9	0.709
IL9	0.709
NFKBIE	0.463
NFKBIE	0.463
IFNA1	0.634
IFNA1	0.634
COMMD7	0.45
COMMD7	0.45
ADRA2A	0.901
ADRA2A	0.901
IL18	0.719
IL18	0.719
MCHR2	0.9
MCHR2	0.9
LY96	0.455
LY96	0.455
APP	0.921
APP	0.921
CSF1R	0.457
CSF1R	0.457
ADCY8	0.9
ADCY8	0.9
CXCL13	0.972
CXCL13	0.972
SST	0.908
SST	0.908
HTR5A	0.9
HTR5A	0.9
CXCR5	0.953
CXCR5	0.953
CCR2	0.971
CCR2	0.971
CCR5	0.978
CCR5	0.978
CXCL16	0.965
CXCL16	0.965
SSTR5	0.9
SSTR5	0.9
ADCY9	0.9
ADCY9	0.9
GNG3	0.9
GNG3	0.9
VCAM1	0.687
VCAM1	0.687
IGFBP7	0.429
IGFBP7	0.429
CXCR1	0.963
CXCR1	0.963
ALB	0.545
ALB	0.545
CXCL3	0.978
CXCL3	0.978
CXCL5	0.973
CXCL5	0.973
PPBP	0.976
PPBP	0.976
PF4	0.978
PF4	0.978
CCR1	0.972
CCR1	0.972
CAMP	0.447
CAMP	0.447
IL15	0.804
IL15	0.804
TLR3	0.832
TLR3	0.832
IL3	0.617
IL3	0.617
CSF2	0.811
CSF2	0.811
ADCY1	0.9
ADCY1	0.9
OXGR1	0.9
OXGR1	0.9
HPRT1	0.459
HPRT1	0.459
GALR1	0.9
GALR1	0.9
MMP3	0.493
MMP3	0.493
STAT6	0.451
STAT6	0.451
NOD2	0.507
NOD2	0.507
GNG8	0.9
GNG8	0.9
PNOC	0.903
PNOC	0.903
C3AR1	0.932
C3AR1	0.932
CCL11	0.988
CCL11	0.988
CLEC7A	0.437
CLEC7A	0.437
INSL5	0.9
INSL5	0.9
MTNR1A	0.9
MTNR1A	0.9
IL16	0.657
IL16	0.657
CTLA4	0.639
CTLA4	0.639
IL13	0.797
IL13	0.797
GNB2	0.9
GNB2	0.9
S1PR1	0.922
S1PR1	0.922
